-403.379,566.508
-654.850,-204.337
573.670,426.673
-849.610,526.909
-358.411,932.751
667.493,-60.643
-322.356,-178.608
-199.195,-713.588
845.310,-531.442
666.519,729.433
-967.266,110.515
-59.184,-998.151
-508.217,-713.116
886.855,432.112
984.206,-65.263
-8.139,961.985
443.776,-893.484
-967.299,-204.464
-795.634,-598.195
439.048,-571.340
299.825,950.409
-403.518,251.671
354.453,-64.884
305.183,638.273
