Algorithm,Turbines,Seed,Calls,AEP,IdealAEP,Feasible,MinSpacing,Seconds,Coordinates,Curve
BVNS,80,1,6030,645.0808751911555,746.3163604767471,False,76.50589668876943,95.13941191000004,952.37 98.25;-1711.81 -170.49;-886.30 1129.54;-1512.92 1905.55;144.88 3.42;-1360.52 -1733.52;-155.66 2109.01;-2027.65 -1196.05;1660.60 910.15;-1222.03 -1023.80;-442.17 567.74;1211.52 1973.55;1000.37 -1452.78;2351.48 1553.19;-1063.93 -1077.28;2105.39 -2065.36;737.17 -1227.81;1807.30 -748.31;1289.00 -1698.94;-102.48 1676.91;-568.99 -1869.30;822.91 1399.25;-1214.11 -268.65;2211.89 2054.67;1144.40 502.09;1753.07 2113.54;-2609.82 -567.66;339.20 1292.08;-2278.60 -553.71;-1217.27 -422.49;-11.17 883.85;-20.79 665.41;455.36 -395.86;-2458.10 -1687.34;-993.09 -1949.92;544.97 615.87;0.52 -989.54;846.52 -1710.72;-2729.28 1297.71;-312.06 1092.78;-1739.67 -2139.70;-673.27 1082.59;-2193.84 -1680.07;-254.34 669.17;1381.57 -2155.64;688.36 -622.17;939.50 -1637.39;154.21 -1810.82;-2658.57 -72.08;-1744.45 764.14;202.02 1518.67;-591.24 2151.15;84.04 -116.97;1377.80 401.50;-759.68 -59.41;-1717.05 -587.79;-2596.26 -206.97;-1245.70 147.57;-2600.07 304.27;-1143.38 428.02;1285.71 -329.55;901.20 -1442.14;2754.02 -1420.22;2434.92 -1561.94;-13.45 1774.03;1196.33 1135.53;-328.98 1403.94;2319.62 -323.94;154.47 -2120.83;-603.32 -180.96;2182.55 -2151.09;1276.69 251.16;588.45 -2182.99;-1951.20 -1193.17;-2734.85 934.35;2045.13 259.43;238.42 639.21;-1092.65 -736.11;413.93 1707.96;-1648.24 -952.67,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
BVNS,80,2,6030,650.7393193242947,746.3163604767471,False,81.74899293893337,95.81387460099995,-2109.67 693.43;-2736.75 1698.88;547.05 -1088.87;2158.93 1893.60;727.56 -2067.73;2567.53 655.28;2176.17 -1861.51;-2611.68 -1109.07;1567.03 1786.15;2151.11 -814.35;1757.08 -1905.50;273.82 -2205.86;1215.22 -762.19;-2165.88 911.06;-408.71 -998.21;-745.73 1463.46;-508.62 2103.09;-1918.38 -624.25;2038.84 536.78;1242.10 1880.83;138.60 -2080.97;-976.38 -1297.83;-1903.86 582.20;-1581.21 1998.03;-248.07 1671.02;1913.09 884.98;1899.75 1598.97;437.87 -954.17;-622.68 -1084.98;-88.71 -537.30;-925.13 -2144.17;-478.25 -1990.00;-751.84 -2029.38;-644.94 208.19;-2350.17 -1343.02;-405.72 -1255.83;348.69 1718.59;1560.34 -1609.83;-1664.44 320.84;-736.11 -2226.79;-1482.32 2289.47;2596.48 -791.11;-2531.03 1656.36;-1211.53 -2199.34;-1411.12 -1920.74;2264.24 -1685.12;1377.23 -1980.25;-2340.11 -709.95;608.25 173.16;1885.72 -351.37;616.75 -2156.27;1354.56 1078.23;1722.90 -2186.11;-209.97 851.95;-2715.89 1939.81;1771.49 71.69;-850.69 1265.16;2152.30 -30.57;2127.79 -1945.56;-934.57 1203.26;-773.66 123.79;854.97 492.87;-396.62 -1985.59;-489.85 -1511.55;1726.27 1602.03;-1571.69 458.87;883.61 -398.46;-2287.27 1247.10;-2290.45 1001.08;-2317.88 502.90;-1230.49 -529.53;2683.88 2349.05;428.16 1042.52;1684.26 1209.90;-2042.52 -233.61;1842.45 1368.53;-1448.77 2004.55;623.21 -1182.88;-2445.18 1337.08;-360.75 2205.82,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
BVNS,80,3,6030,650.4472299185136,746.3163604767471,False,31.34442867493613,95.94286032200012,280.58 1149.71;-1154.94 59.81;2170.45 2188.93;-2068.09 -1617.05;-2477.48 -326.94;-2596.74 -238.43;823.80 -1223.53;973.55 501.88;-2629.29 325.08;-1329.77 -468.94;-1195.70 1066.80;-328.90 -1895.30;246.62 1548.32;-1069.55 -1535.77;-618.79 2134.20;2629.17 952.16;2225.06 1909.76;-673.90 -2114.31;847.37 319.48;-764.65 -1518.67;-516.34 -171.56;-1274.63 -1150.04;-233.72 1991.42;476.42 -1195.91;-1226.35 -250.65;-1627.17 -1649.44;77.52 -2141.86;-90.67 -761.27;1147.16 1362.91;1055.51 1044.94;-698.17 928.70;-884.60 402.08;-962.16 -302.99;-2421.90 -1421.34;2604.91 -1488.12;1057.63 831.16;1236.93 -137.60;533.92 -2253.76;-2360.96 -1662.71;-1922.95 -2208.83;-2047.60 294.28;-1724.36 2221.01;1003.14 226.57;1144.37 -1304.18;2357.03 1873.54;1250.08 -109.14;1889.61 1351.89;885.56 2148.51;738.30 -740.48;291.89 -1677.05;-1700.84 1246.49;1573.85 2193.38;1938.60 240.79;-2265.80 -61.46;2363.71 1588.66;-82.33 -247.02;-1557.71 -1782.92;-2355.10 2029.30;774.27 -1970.06;-474.32 -2214.33;-1605.28 1274.32;834.73 -116.11;-1244.00 840.81;2521.21 -356.15;-2374.38 -2166.70;-2304.02 2263.03;225.14 1863.98;-1822.58 -1323.74;1060.39 2184.94;-879.96 -2266.45;2011.22 -1155.12;1331.62 -1888.86;1076.88 1885.84;1254.68 -778.22;1252.12 -1991.41;-1028.37 -444.19;2083.54 -1912.57;2099.63 1651.33;2605.03 -730.74;-1629.77 -1432.96,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
BVNS,80,4,6030,652.1444504150893,746.3163604767471,False,79.92183834156964,95.54955059199983,-2206.27 -1399.31;343.49 353.03;-2163.30 -1126.39;-198.58 -607.73;-1570.71 -1351.92;456.92 -857.84;2495.14 -1632.81;-1526.85 245.70;1866.74 -1786.22;44.35 1436.73;195.12 -2185.42;-712.62 -1487.85;2593.87 1185.06;977.61 -603.92;-714.70 716.38;855.51 -1704.22;774.37 1033.14;1196.67 -216.03;-1840.98 -2271.45;1083.12 1814.68;2670.09 -906.50;2192.62 130.10;2209.27 1015.53;-706.33 -1567.53;828.59 1729.17;15.66 -1949.89;2619.61 -1618.11;-1920.16 -2009.61;9.23 -2080.62;711.79 2137.03;-625.79 -1961.69;-1633.25 -420.43;1336.97 -1022.43;97.59 518.34;1421.21 -2176.42;-2549.93 -115.60;1854.90 1846.06;-1468.64 1740.31;1666.49 -445.11;1483.67 839.65;2712.51 -710.99;-1664.43 -1724.42;-2279.37 -1997.90;-1319.26 -1785.71;2253.84 -1901.06;1723.61 -1875.30;2358.79 1995.98;-1199.33 -147.74;639.79 1512.86;-1759.15 -1150.37;-641.00 -2160.77;103.35 -845.11;-1423.28 2179.97;-560.13 -1754.68;-724.73 -474.46;2457.58 2029.08;-2611.32 -544.24;183.90 -1565.10;2412.32 882.34;-974.80 -2201.87;1137.69 -887.79;-67.49 -780.08;-1264.19 1868.10;-1135.91 2250.98;-770.80 -48.09;-2495.68 -1053.39;1711.97 -751.12;-2710.18 2268.52;919.90 -2140.81;66.56 -2311.89;2746.67 2429.89;2360.76 -1248.84;2271.99 674.73;1673.73 -952.98;-156.27 -1800.27;-1349.28 1654.73;-299.13 -770.40;-2103.15 2177.59;-495.73 111.57;-1880.73 1646.45,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
BVNS,80,5,6030,647.6859144791468,746.3163604767471,False,86.9924454587959,96.8167437080001,-1862.31 -280.65;-2463.34 1455.60;-2206.56 -1011.51;-2047.55 1377.56;-1974.53 1923.08;-1905.01 -9.45;-1377.45 1501.80;-420.22 -767.32;1648.57 2321.32;-1641.43 -1501.48;-2308.09 294.68;2478.13 -177.64;-1047.00 -1315.48;-2296.40 1854.32;386.01 1833.91;-1039.43 2149.31;-2259.95 -1442.00;1245.48 -1268.38;-2562.96 2152.16;2500.13 1595.01;-816.17 -1302.58;716.61 -558.74;-2253.31 -1773.17;1153.84 -1186.91;529.63 -418.36;-51.71 696.90;-757.45 745.66;1655.74 -805.41;-2531.70 -99.85;-2460.81 -150.26;1433.52 -1399.88;-297.25 -855.06;-2176.80 -2026.15;2333.22 -340.74;-2557.83 213.10;81.54 -69.19;-2167.45 2325.05;1141.84 -1768.49;750.39 -1284.99;-585.21 -1269.11;-1780.74 -30.09;-183.75 2173.64;1082.19 1439.86;-1665.48 -636.15;1910.16 -801.22;555.08 -927.09;394.60 -1292.70;1504.16 -2123.43;-1933.09 868.34;-101.43 -1587.82;-1604.15 533.76;1173.31 2095.03;-583.62 -399.70;-2488.81 1243.24;2606.32 1056.96;-2394.17 -2071.61;2233.70 1906.19;-2582.88 -1177.87;-2592.96 -510.53;-2759.05 808.50;-660.64 -1050.06;236.78 850.08;-1923.71 1050.68;2093.32 -138.68;-1084.15 -1611.33;-1916.75 -1469.27;-1880.43 1130.31;2475.20 1133.91;1607.82 2180.04;-2577.60 1405.79;-2168.44 2151.77;-706.27 -753.68;79.25 -1166.50;1611.95 1861.91;-289.36 1524.06;295.53 2056.44;-1195.84 1522.27;-2288.90 -285.29;-546.70 -282.84;-2022.94 -2180.74,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
BVNS,80,6,6030,656.1967127781269,746.3163604767471,False,89.34663300694305,99.70499960199982,1229.37 -903.24;-2637.25 1132.96;266.51 1813.19;-2125.36 2171.89;-925.08 -2021.90;-2527.70 -989.51;-1602.44 410.51;2531.91 -1564.27;-943.84 -1291.86;-1264.54 1033.41;2171.99 465.36;-548.61 -410.11;292.67 -1074.50;-1338.38 2126.11;63.55 -2101.22;389.88 -1381.08;-2731.96 398.26;-783.24 1012.37;629.65 -1802.23;-1097.19 1192.36;-382.86 -2017.62;-1800.91 1246.53;687.41 306.03;-2453.64 -615.98;-299.74 465.90;1083.09 1203.49;508.12 -1266.42;-506.46 1522.49;-190.13 -530.63;1958.25 2182.32;-440.91 741.22;2271.80 -1908.54;-1153.35 813.39;-1776.53 -1214.60;2409.37 -1022.44;-2231.18 -3.70;-2341.87 -1375.48;2514.15 1886.43;-1940.24 -1401.88;-2459.29 -1657.95;1706.89 2153.61;690.28 -2151.63;7.16 925.04;-2173.16 454.12;1412.00 -631.80;1798.58 -1824.02;-1304.10 1684.44;1019.32 1557.62;-1775.01 2228.23;-1784.36 1087.82;-1057.54 50.59;2289.47 1534.17;1375.53 -2149.53;2282.47 2088.32;2674.02 -2137.52;-647.34 -1243.00;1926.11 1928.49;28.68 -1539.50;-2495.24 2104.26;2476.82 1406.71;1789.53 -1043.94;-2049.28 -2066.78;949.89 -1978.11;2336.65 -1408.99;1370.19 613.35;-856.79 724.85;-2662.71 1460.74;-1811.87 620.88;-2112.16 388.83;1290.60 1638.18;-2009.13 -127.92;-491.39 -557.39;1826.43 -1724.91;1444.49 1302.42;-566.53 -2004.78;1129.46 2071.59;-1790.37 -2112.40;-1598.48 -312.20;-218.32 1419.17;-1854.62 2068.89,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
BVNS,80,7,6030,646.531086573621,746.3163604767471,False,64.70762895245285,97.70515774899991,-1188.33 317.71;130.11 135.29;-861.71 -353.27;2064.18 2319.76;2195.27 -1463.37;744.30 1478.90;-952.17 -126.53;1967.85 1122.59;1249.49 -2044.86;-2470.12 1046.41;401.68 -1817.20;-2737.48 -1461.72;678.89 -760.04;692.83 -1915.85;820.05 -2144.84;2185.83 -1346.69;-2736.62 1662.45;-989.62 -501.75;-1964.43 -1638.69;-558.21 -1152.79;29.66 -1286.17;-347.33 -2186.69;18.46 557.57;2200.64 1190.88;-2326.98 -747.18;1431.90 1205.30;-2466.24 -2191.65;-22.99 -289.83;-2003.60 -1298.99;-831.02 1586.34;-1329.23 1688.39;1879.00 -1398.31;1948.74 -2177.60;-649.16 -2212.26;-976.73 -1197.72;1443.24 1835.29;-917.30 -888.27;2566.69 -1864.67;-148.46 507.79;872.09 -1913.71;-1010.22 -1942.69;1419.21 1395.02;1777.69 -390.03;-2657.35 2207.03;-2178.64 -1523.64;-2591.78 -577.60;1073.26 2230.87;266.26 -2279.32;2121.99 -2217.72;-1635.30 -1545.93;2132.39 -498.98;1896.96 313.19;-122.24 1585.27;-1596.64 -1261.42;2272.46 573.52;-658.62 713.65;1376.86 1171.27;31.85 685.02;-1454.19 -99.20;2114.35 2150.09;-2503.23 -1356.57;-1316.88 -953.56;-1084.56 -1208.38;-147.65 -1430.84;1271.59 -2326.51;2556.67 -1720.76;2178.43 990.61;2121.17 -359.48;-972.76 610.20;-1681.88 -436.54;230.54 -2079.76;1664.71 -229.98;176.67 988.21;2200.06 -2002.63;-1702.59 -2078.27;2556.87 -379.60;1204.96 -1842.60;2364.06 -2068.39;968.30 -2200.33;2012.10 -617.24,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
BVNS,80,8,6030,652.0528894853172,746.3163604767471,False,166.5992024708928,97.95122018799998,-1693.70 952.36;1620.63 -1374.59;2316.81 -1202.78;-797.36 -2001.69;-2516.15 -2090.73;1176.54 1376.82;-2605.83 -1040.76;63.86 560.52;-900.87 -311.25;2180.97 -1354.58;-1407.88 -854.44;2433.01 1977.83;1683.41 625.95;-1301.77 123.11;2604.26 -501.31;375.92 2140.02;1209.95 -1691.92;727.26 1045.50;2551.97 -1684.00;-1784.34 1132.69;1659.92 -367.56;120.74 -1746.46;-2396.74 893.20;-1961.32 -1573.50;-1939.47 2127.37;1788.68 463.86;-413.03 1469.42;240.48 -836.70;-48.32 -2093.06;-1558.95 -1717.54;-1533.07 -1209.93;1503.59 -957.61;1512.13 -1177.72;1150.92 2138.97;-1807.73 1322.43;915.08 2042.34;386.89 977.94;-2407.27 1159.10;206.46 -1598.53;1279.21 -898.09;2217.97 60.36;678.88 -1608.04;398.28 -1551.35;2613.26 -2015.90;-1325.33 299.25;1593.44 434.66;-51.36 249.69;467.24 1743.50;-1377.09 -59.68;-277.57 -1287.66;970.37 2288.11;-680.21 -695.55;1308.46 -728.57;2433.80 1256.78;-1672.82 750.29;-1847.46 -496.73;-2454.02 -513.32;-2057.93 1755.10;962.14 -1074.42;-2471.38 112.09;1441.34 -2152.43;-1158.91 1147.52;-2106.11 1376.55;69.86 -681.28;1831.50 -1259.01;-819.66 -1301.34;828.42 -2078.58;-135.86 737.75;1200.70 838.87;-631.13 -1280.48;2446.80 1045.59;968.22 -4.09;41.54 777.47;-2266.30 593.31;-2358.21 -1587.46;-1423.62 433.77;-1558.08 2192.36;911.05 445.24;-2281.73 -936.50;513.70 1465.92,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
BVNS,80,9,6030,653.7181565407867,746.3163604767471,False,117.16804241730232,91.42681900100001,-1236.27 -380.94;1969.44 -765.47;1826.63 476.69;-1522.87 1570.27;-826.21 2158.98;1234.69 140.35;1118.63 1603.72;-77.67 -2052.63;-772.56 -177.80;-2438.89 2094.75;-2429.10 -1668.66;-1036.87 1205.54;2511.96 1542.70;-112.90 120.78;-1397.26 2202.71;2524.27 -664.81;1579.41 -1954.98;-2217.43 1870.09;-1203.20 -2168.33;1402.56 480.07;-463.68 1310.03;2304.99 789.63;1567.73 1829.28;-649.64 -2014.85;830.54 -2221.62;-1677.79 729.60;495.23 1794.39;-1105.88 -1372.29;1615.33 -1284.65;-1744.73 -1607.74;-2026.74 -1667.77;949.44 2121.85;766.94 -2035.15;-35.31 -456.51;-1325.41 -295.03;-1739.80 2149.08;2077.67 1908.90;142.75 -1028.59;-2514.36 -1751.06;1530.46 -1812.40;2482.22 185.37;-2132.83 476.02;322.97 -46.35;1222.85 -1812.65;1791.75 -1550.04;-2338.44 1206.85;54.20 1674.25;349.87 -749.85;1843.15 719.85;-1551.54 -1247.85;510.27 -850.37;466.41 1591.26;-18.40 924.05;-2340.06 -432.29;358.63 950.63;1774.87 -1272.73;623.77 -1208.97;332.01 -1784.46;-1208.29 79.94;1189.78 -1960.42;-127.42 -528.92;2288.36 -1843.05;1096.05 256.54;-2526.72 -2221.88;2319.16 614.89;119.74 645.23;-2576.22 -449.28;2196.01 -1560.64;692.13 1928.12;2522.34 -2127.55;1527.85 2166.79;-2003.13 858.94;2477.55 370.28;-1483.98 -2181.99;-1835.31 318.37;1612.12 -157.94;-2317.58 -1064.19;1957.15 -1634.19;1478.02 952.84;2094.76 -79.26,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
