Dataset,Radius,Turbines,Algorithm,Seed,Linear,Ideal,Cubic,IdealCubic,CubicCutout,IdealCubicCutout,GaussLoss004,GaussLoss0022,JensenLoss,MinSpacing,Feas5D,Feas6D
1,500,4,LXSSA,8,56065.65444300681,56182.949478939314,46287.00867017108,46425.34620769364,44092.11323110024,44203.234916733825,307.04616268444806,252.21419451137626,117.2950359325041,447.44016070821493,True,False
1,500,4,LXSSA,9,56076.29631838546,56182.949478939314,46299.02158678788,46425.34620769364,44103.76405354518,44203.234916733825,119.38954588230263,175.15999660340458,106.65316055385483,619.0761456021111,True,True
1,500,4,LXSSA,10,56035.59955072317,56182.949478939314,46251.952617065064,46425.34620769364,44062.63556161647,44203.234916733825,196.15680543424241,381.46020202683576,147.34992821614287,438.50584135614304,True,False
1,500,4,LXSSA,11,56040.37169720838,56182.949478939314,46257.651020626,46425.34620769364,44066.71737319454,44203.234916733825,159.58013695583213,246.8846640644624,142.57778173093538,480.9463210288762,True,True
1,500,4,LXSSA,12,56083.47190010898,56182.949478939314,46308.24908872291,46425.34620769364,44108.30965196004,44203.234916733825,198.68690438850172,197.95431930341874,99.47757883033046,482.09924619587105,True,True
1,500,4,LXSSA,13,56085.11372233515,56182.949478939314,46310.546159240264,46425.34620769364,44108.930861014065,44203.234916733825,261.08212048274436,262.0600931943045,97.83575660416682,424.1693340013372,True,False
1,500,4,LXSSA,14,56112.2439068945,56182.949478939314,46342.196522423714,46425.34620769364,44135.53960401398,44203.234916733825,248.6417397221885,231.83564217601815,70.70557204481156,463.36107602800155,True,True
1,500,4,LXSSA,15,56073.92975365413,56182.949478939314,46296.35055273205,46425.34620769364,44101.245377026586,44203.234916733825,174.88734507589834,219.65050389998214,109.01972528518672,470.1026400544394,True,True
1,500,4,LXSSA,16,56095.1261041515,56182.949478939314,46321.42483726199,46425.34620769364,44120.99083498806,44203.234916733825,120.28435142790113,190.10759993190732,87.82337478781119,610.859023120584,True,True
1,500,4,LXSSA,17,56065.57884249438,56182.949478939314,46286.31796145961,46425.34620769364,44093.81886783767,44203.234916733825,131.3198437766696,209.86136658005125,117.37063644493173,568.7577925422154,True,True
1,500,4,LXSSA,18,56071.316242113586,56182.949478939314,46293.24908088186,46425.34620769364,44098.73158276679,44203.234916733825,157.5599366726383,179.90344739711145,111.63323682572809,568.6713582419288,True,True
1,500,4,LXSSA,19,56091.921105359674,56182.949478939314,46317.94952465225,46425.34620769364,44117.01019700787,44203.234916733825,222.7283769783462,159.26024069769483,91.02837357964017,509.0722841678801,True,True
1,500,4,LXSSA,20,56089.405904816216,56182.949478939314,46315.15559421453,46425.34620769364,44114.291622257,44203.234916733825,93.72592772412463,88.84605647155695,93.54357412309764,411.1354647982779,True,False
1,500,4,LXSSA,21,56102.34187041596,56182.949478939314,46329.986853603266,46425.34620769364,44127.60898015833,44203.234916733825,148.9673300431532,89.64737694316864,80.60760852335079,653.0873174095531,True,True
1,500,4,LXSSA,22,56086.19431901486,56182.949478939314,46311.028820998225,46425.34620769364,44112.077482751716,44203.234916733825,211.08326333382865,283.70541844495165,96.75515992445435,570.92447575869,True,True
1,500,4,LXSSA,23,56090.32896069192,56182.949478939314,46316.12561173653,46425.34620769364,44115.34358872442,44203.234916733825,174.90002816146443,194.02759802393848,92.62051824739319,517.9221290795628,True,True
1,500,4,LXSSA,24,56064.96078701492,56182.949478939314,46286.45927376278,46425.34620769364,44090.61600483928,44203.234916733825,296.39957778736425,259.0453572655606,117.98869192439452,476.50875834150753,True,True
1,500,4,LXSSA,25,56085.13314157263,56182.949478939314,46310.17743071087,46425.34620769364,44110.018610600084,44203.234916733825,274.1918183092057,316.98106538488355,97.816337366683,442.8672001430882,True,False
1,500,4,LXSSA,26,56082.64496691028,56182.949478939314,46307.356694576796,46425.34620769364,44107.44665799343,44203.234916733825,133.63483889759664,184.75607322393626,100.3045120290335,413.47941110913047,True,False
1,500,4,LXSSA,27,56081.98360295876,56182.949478939314,46306.56415165988,46425.34620769364,44106.78978852577,44203.234916733825,129.6321935280066,209.1809636480466,100.96587598055339,413.4229165078886,True,False
1,500,4,LXSSA,28,56082.617000920574,56182.949478939314,46306.62784983714,46425.34620769364,44109.28589266224,44203.234916733825,161.8955154859068,218.00833794264327,100.3324780187395,558.5390097064658,True,True
1,500,4,LXSSA,29,56057.41734464228,56182.949478939314,46277.22027598141,46425.34620769364,44084.572236104534,44203.234916733825,275.63767214649124,236.52458822113113,125.53213429703464,486.2811912026613,True,True
1,500,4,LXSSA,30,56069.651762985486,56182.949478939314,46291.72548248528,46425.34620769364,44096.03135429422,44203.234916733825,173.41603546834085,259.74975530140364,113.29771595382772,458.666550528912,True,False
1,500,4,PSO,1,56075.78359707306,56182.949478939314,46298.67422087663,46425.34620769364,44102.44613909817,44203.234916733825,122.5063008878642,182.43561135266646,107.1658818662545,570.127101768147,True,True
1,500,4,PSO,2,56079.10287034159,56182.949478939314,46302.84482640006,46425.34620769364,44104.90159560501,44203.234916733825,119.45696140558721,178.24431767014175,103.84660859772703,471.6416465182157,True,True
1,500,4,PSO,3,56075.802340219394,56182.949478939314,46299.03837283778,46425.34620769364,44101.50747464079,44203.234916733825,208.94455218603252,188.21739040020475,107.1471387199199,465.32027403680513,True,True
1,500,4,PSO,4,56092.25249372619,56182.949478939314,46318.06726452617,46425.34620769364,44118.155654362614,44203.234916733825,162.912879117408,182.59529586967983,90.69698521312239,601.052218405987,True,True
1,500,4,PSO,5,56064.430143636884,56182.949478939314,46285.95357367231,46425.34620769364,44089.9054715874,44203.234916733825,291.9714616366473,277.6704865418651,118.51933530242968,422.6970575935678,True,False
1,500,4,PSO,6,56084.54735385615,56182.949478939314,46309.016193022966,46425.34620769364,44110.947105334766,44203.234916733825,165.00591011696815,154.83779857491027,98.40212508316472,445.97776076178934,True,False
1,500,4,PSO,7,56067.23143681907,56182.949478939314,46288.50728252246,46425.34620769364,44094.63071529227,44203.234916733825,187.4199602152512,314.72698989513447,115.7180421202429,525.9467055738999,True,True
1,500,4,PSO,8,56081.575782730884,56182.949478939314,46305.648964200926,46425.34620769364,44107.490331156034,44203.234916733825,208.06655702606076,207.3803659927289,101.37369620842946,522.9778079562406,True,True
1,500,4,PSO,9,56089.65319450342,56182.949478939314,46314.99516457036,46425.34620769364,44115.668935705435,44203.234916733825,151.75374258514057,118.08933828739828,93.29628443589172,621.6621697333871,True,True
1,500,4,PSO,10,56076.781343840106,56182.949478939314,46300.17279698103,46425.34620769364,44102.4936299493,44203.234916733825,176.2350131246858,215.4213388674616,106.16813509920757,494.8734255325958,True,True
1,500,4,PSO,11,56070.507116170396,56182.949478939314,46292.4736828112,46425.34620769364,44097.3244865938,44203.234916733825,130.04044945041824,155.5315819048992,112.44236276891752,551.8814617786505,True,True
1,500,4,PSO,12,56055.71207040036,56182.949478939314,46275.173860828516,46425.34620769364,44082.99381278063,44203.234916733825,286.0906667385716,242.29831621764606,127.23740853895288,500.56323261594065,True,True
1,500,4,PSO,13,56092.47282371491,56182.949478939314,46318.6885467369,46425.34620769364,44117.426418332536,44203.234916733825,129.61748756832094,129.55854638763412,90.47665522440366,406.63985307355864,True,False
1,500,4,PSO,14,56064.78662869528,56182.949478939314,46286.025610005716,46425.34620769364,44091.27395471209,44203.234916733825,215.90058994930587,181.57046034284576,118.16285024403624,401.64135714903256,True,False
1,500,4,PSO,15,56096.98168469256,56182.949478939314,46324.02666425301,46425.34620769364,44121.78721995912,44203.234916733825,268.0930572225334,205.94275268931233,85.96779424675333,381.4959032050574,False,False
1,500,4,PSO,16,56055.29343763193,56182.949478939314,46275.02856081877,46425.34620769364,44081.64813028215,44203.234916733825,352.68696300724696,318.5647231084149,127.65604130738211,427.0703618579902,True,False
1,500,4,PSO,17,56094.79788973211,56182.949478939314,46321.72276437815,46425.34620769364,44118.78434964291,44203.234916733825,154.0650127756744,173.91399865044514,88.15158920720569,434.99072960890896,True,False
1,500,4,PSO,18,56070.930205469886,56182.949478939314,46293.55755115365,46425.34620769364,44096.31783668254,44203.234916733825,266.15045661779004,227.2419742258935,112.0192734694283,422.19612778670734,True,False
1,500,4,PSO,19,56055.41565916013,56182.949478939314,46274.76334012041,46425.34620769364,44082.82013411549,44203.234916733825,168.35687414476706,299.02783960238594,127.53381977918616,504.79114878716376,True,True
1,500,4,PSO,20,56079.367103000135,56182.949478939314,46303.04079194088,46425.34620769364,44105.35866280579,44203.234916733825,97.9037906189551,94.57400363232591,103.58237593917875,545.8713990031378,True,True
1,500,4,PSO,21,56072.48188228027,56182.949478939314,46295.31531340534,46425.34620769364,44097.95977699504,44203.234916733825,313.43917216488626,380.8209318983718,110.46759665904392,391.1582620890672,True,False
1,500,4,PSO,22,56072.45290652428,56182.949478939314,46294.608574605,46425.34620769364,44099.81687009609,44203.234916733825,153.7399736013249,193.51273369057162,110.49657241503155,490.14603455436213,True,True
1,500,4,PSO,23,56048.887739488826,56182.949478939314,46267.57047922327,46425.34620769364,44075.688410248855,44203.234916733825,185.39801849119976,246.90543498627812,134.06173945048795,382.7001149384469,False,False
1,500,4,PSO,24,56082.736966818644,56182.949478939314,46307.07395223369,46425.34620769364,44108.50566150796,44203.234916733825,124.26685262580577,191.78618892564555,100.21251212067,492.05840487709844,True,True
1,500,4,PSO,25,56070.317467594294,56182.949478939314,46292.10548239658,46425.34620769364,44097.692797333,44203.234916733825,169.4650357784849,235.32653405358724,112.63201134502015,576.1438332806858,True,True
1,500,4,PSO,26,56068.98166661112,56182.949478939314,46290.716674550626,46425.34620769364,44095.76111855278,44203.234916733825,328.25677569835534,291.32962001142005,113.96781232819194,540.207116155154,True,True
1,500,4,PSO,27,56075.05556914807,56182.949478939314,46298.14619389547,46425.34620769364,44100.81416208221,44203.234916733825,179.59278673645895,278.68340737551625,107.89390979124437,486.07937946603164,True,True
1,500,4,PSO,28,56072.99852703431,56182.949478939314,46295.80572508187,46425.34620769364,44098.68943353716,44203.234916733825,264.3169241416035,179.97659775515058,109.95095190500433,414.7406830549896,True,False
1,500,4,PSO,29,56062.75617327058,56182.949478939314,46283.52755516454,46425.34620769364,44089.4071716528,44203.234916733825,146.86650280528556,179.67492255148682,120.19330566873396,552.3807100838927,True,True
1,500,4,PSO,30,56044.910485266,56182.949478939314,46262.91022054598,46425.34620769364,44071.32095139624,44203.234916733825,248.0611673154781,310.2707456667267,138.03899367331178,453.57398544708667,True,False
1,500,4,SSA,1,56075.01901309359,56182.949478939314,46297.714026649395,46425.34620769364,44101.85424688291,44203.234916733825,141.1748447232385,221.6056248051682,107.93046584572585,564.4069425429345,True,True
1,500,4,SSA,2,56075.68015483646,56182.949478939314,46298.47504881109,46425.34620769364,44102.536545978204,44203.234916733825,116.93667871264915,169.0307934413504,107.26932410285372,555.8094131262887,True,True
1,500,4,SSA,3,56073.42882361518,56182.949478939314,46296.362021084366,46425.34620769364,44099.04896281416,44203.234916733825,169.40725477687374,215.1776040478435,109.5206553241369,424.3047125082735,True,False
1,500,4,SSA,4,56083.78681192819,56182.949478939314,46308.992833608,46425.34620769364,44107.59687693306,44203.234916733825,194.4550733439537,257.1122169514856,99.16266701112181,453.55251752522594,True,False
1,500,4,SSA,5,56089.91935023566,56182.949478939314,46315.148601198765,46425.34620769364,44116.5201913438,44203.234916733825,308.49861628261715,156.34942922777554,93.03012870365637,615.3190521370551,True,True
1,500,4,SSA,6,56094.84024070954,56182.949478939314,46321.0497448579,46425.34620769364,44120.81395625581,44203.234916733825,195.90829094975925,203.92768614567467,88.10923822977202,624.0502889657787,True,True
1,500,4,SSA,7,56108.07116851882,56182.949478939314,46336.94738447849,46425.34620769364,44132.432294232385,44203.234916733825,123.62651267321053,95.79980674916442,74.8783104204922,564.4568136128777,True,True
1,500,4,SSA,8,56093.65987866176,56182.949478939314,46319.9317188086,46425.34620769364,44118.822997356125,44203.234916733825,116.7849697924321,176.25278574973345,89.28960027755238,551.9777017095339,True,True
1,500,4,SSA,9,56049.70742628975,56182.949478939314,46268.65265874737,46425.34620769364,44075.814347334395,44203.234916733825,261.1768176477344,354.818050937065,133.24205264956254,425.0912597812703,True,False
1,500,4,SSA,10,56083.29197693662,56182.949478939314,46308.141612002226,46425.34620769364,44108.024730276564,44203.234916733825,135.86638501166453,222.59596777801926,99.65750200269395,390.3902972760471,True,False
1,500,4,SSA,11,56081.50660513017,56182.949478939314,46305.26727727179,46425.34620769364,44108.33181991889,44203.234916733825,127.67049908666377,222.5406806352039,101.44287380914466,623.9042767279819,True,True
1,500,4,SSA,12,56068.23392925176,56182.949478939314,46289.95450305021,46425.34620769364,44094.81272687131,44203.234916733825,192.5068364826875,259.3395641078314,114.71554968755663,444.19748606145686,True,False
1,500,4,SSA,13,56102.70896426196,56182.949478939314,46330.41036594144,46425.34620769364,44127.98467127227,44203.234916733825,136.61980586507707,66.16061095177429,80.24051467735262,671.2024198333061,True,True
1,500,4,SSA,14,56095.61323903165,56182.949478939314,46322.24627905308,46425.34620769364,44121.082914217244,44203.234916733825,169.58958649593842,221.19206314141775,87.336239907665,379.60320737643264,False,False
1,500,4,SSA,15,56099.86181444136,56182.949478939314,46327.09778035928,46425.34620769364,44125.13289381296,44203.234916733825,101.18621451346553,119.85268351595005,83.08766449795075,652.3661534736029,True,True
1,500,4,SSA,16,56076.43094611228,56182.949478939314,46300.0473316785,46425.34620769364,44101.28203108888,44203.234916733825,207.74016456283425,215.17007633431058,106.51853282703087,488.2384470472841,True,True
1,500,4,SSA,17,56077.09181152086,56182.949478939314,46300.14639971052,46425.34620769364,44103.894563920876,44203.234916733825,103.17505402119423,131.86542140172241,105.85766741845146,516.4909578631039,True,True
1,500,4,SSA,18,56087.044418919686,56182.949478939314,46311.97512187248,46425.34620769364,44113.03782056514,44203.234916733825,189.0744862933425,163.44699598508305,95.90506001962785,557.3669155974823,True,True
1,500,4,SSA,19,56087.5910536835,56182.949478939314,46312.56639975602,46425.34620769364,44113.677710834985,44203.234916733825,112.78138146619312,104.39115412929823,95.35842525581393,622.0984223702121,True,True
1,500,4,SSA,20,56111.70832704194,56182.949478939314,46341.694700763685,46425.34620769364,44134.84898943387,44203.234916733825,272.20543055192684,242.53045526439382,71.24115189737495,379.4401507035748,False,False
1,500,4,SSA,21,56097.05103865108,56182.949478939314,46323.89916003155,46425.34620769364,44122.17925798631,44203.234916733825,147.2597545962708,83.66495757811936,85.89844028823427,521.8334735391276,True,True
1,500,4,SSA,22,56071.09272354156,56182.949478939314,46292.98787623774,46425.34620769364,44098.506468464424,44203.234916733825,139.323337466456,220.0107956153879,111.85675539775548,572.5705695721929,True,True
1,500,4,SSA,23,56098.30501278116,56182.949478939314,46325.296793922054,46425.34620769364,44123.55227195968,44203.234916733825,132.8510023711351,140.50814549352071,84.64446615815541,598.5596241593955,True,True
1,500,4,SSA,24,56086.15351917534,56182.949478939314,46310.96927501943,46425.34620769364,44112.06560373324,44203.234916733825,199.35443767983816,171.42026648596948,96.79595976397104,552.4657732521852,True,True
1,500,4,SSA,25,56134.2886101153,56182.949478939314,46368.01660219324,46425.34620769364,44156.92400215258,44203.234916733825,205.31464512982348,111.16845698273391,48.66086882401578,470.653616450443,True,True
1,500,4,SSA,26,56045.64086971241,56182.949478939314,46263.94480799466,46425.34620769364,44071.76057775261,44203.234916733825,232.02645004100486,175.36876220528939,137.30860922690044,420.9839148738823,True,False
1,500,4,SSA,27,56022.95368968122,56182.949478939314,46237.86524809971,46425.34620769364,44049.08938873504,44203.234916733825,262.6286650261318,400.66690592845407,159.99578925809328,332.23798474028035,False,False
1,500,4,SSA,28,56085.4895959938,56182.949478939314,46310.276363269266,46425.34620769364,44111.27979802693,44203.234916733825,141.0291709977173,149.47338918703463,97.45988294551353,440.9899633879394,True,False
1,500,4,SSA,29,56053.579489542026,56182.949478939314,46272.8628640847,46425.34620769364,44080.552812599795,44203.234916733825,156.19679374585394,259.39634420377115,129.369989397288,444.2309084765618,True,False
1,500,4,SSA,30,56062.1849455035,56182.949478939314,46282.59721665519,46425.34620769364,44089.66513167197,44203.234916733825,125.56564102421544,115.02243922893831,120.7645334358167,577.4635540426848,True,True
1,750,8,DE,1,109177.47551404627,112365.89895787863,89092.93142764061,92850.69241538728,85387.2436490087,88406.46983346765,3002.4103433140262,5512.599840661394,3188.423443832362,338.14761476039695,False,False
1,750,8,DE,2,109854.53929394964,112365.89895787863,89892.3859746861,92850.69241538728,86029.74392486358,88406.46983346765,2191.710483486386,3138.1899514935067,2511.35966392899,311.0378914897377,False,False
1,750,8,DE,3,109381.45168132588,112365.89895787863,89326.32921907456,92850.69241538728,85604.73783568501,88406.46983346765,3332.460009366623,5882.419529026971,2984.447276552746,392.58570470536495,True,False
1,750,8,DE,4,110112.37985908476,112365.89895787863,90193.66703467215,92850.69241538728,86274.58925310933,88406.46983346765,2455.3266094483406,3851.283610806233,2253.5190987938695,331.5751670092573,False,False
1,750,8,DE,5,109064.93796033798,112365.89895787863,88979.23284021922,92850.69241538728,85238.10222482187,88406.46983346765,2406.17821649494,3414.148678823709,3300.9609975406493,313.21680160577705,False,False
1,750,8,DE,6,108843.2730480883,112365.89895787863,88698.74312034472,92850.69241538728,85071.67283376938,88406.46983346765,4437.545818565995,8916.71177179637,3522.625909790324,348.00788517946,False,False
1,750,8,DE,7,110102.08900066403,112365.89895787863,90178.59702595368,92850.69241538728,86274.2191853171,88406.46983346765,2301.3414637548703,3491.406661933652,2263.809957214602,323.2818299969129,False,False
1,750,8,DE,8,109747.559985587,112365.89895787863,89771.12961173104,92850.69241538728,85912.43854229849,88406.46983346765,2020.8163882203517,2755.7168967280886,2618.3389722916327,317.78895346591264,False,False
1,750,8,DE,9,110345.41537939412,112365.89895787863,90463.44238728264,92850.69241538728,86513.31594467028,88406.46983346765,1474.5228720242885,1970.391720212545,2020.4835784845054,334.8256625379549,False,False
1,750,8,DE,10,108460.66784003924,112365.89895787863,88263.98942614881,92850.69241538728,84664.97148573361,88406.46983346765,3433.085701008298,5872.305099908437,3905.2311178393866,338.1701957917402,False,False
1,750,8,DE,11,109254.24697547579,112365.89895787863,89190.42946567634,92850.69241538728,85437.49576366326,88406.46983346765,3403.191120679927,5880.897819845864,3111.6519824028364,334.88524251708253,False,False
1,750,8,DE,12,109395.8105945205,112365.89895787863,89374.70339616973,92850.69241538728,85526.1416943114,88406.46983346765,3790.862810282255,6505.19390543687,2970.088363358125,316.5904760522097,False,False
1,750,8,DE,13,109179.78513833234,112365.89895787863,89105.896244677,92850.69241538728,85364.22341008688,88406.46983346765,3928.013978418967,7307.921972256518,3186.1138195462845,316.1268772934006,False,False
1,750,8,DE,14,110157.23434964845,112365.89895787863,90250.21154530619,92850.69241538728,86306.02633748621,88406.46983346765,2632.084780402831,4762.923736962184,2208.664608230174,318.9718064418325,False,False
1,750,8,DE,15,109533.95651003801,112365.89895787863,89525.36023097966,92850.69241538728,85702.11139835026,88406.46983346765,2176.213239272751,2791.028632185902,2831.9424478406145,308.66785640635317,False,False
1,750,8,DE,16,109903.68493923062,112365.89895787863,89954.61663040453,92850.69241538728,86059.41968277459,88406.46983346765,2139.9010389403265,3613.6453835070715,2462.21401864801,313.7209047482035,False,False
1,750,8,DE,17,108815.34186927341,112365.89895787863,88676.06596916202,92850.69241538728,85024.38577314441,88406.46983346765,3517.320237140084,5581.612646504203,3550.5570886052155,318.37721855029497,False,False
1,750,8,DE,18,109700.32415821392,112365.89895787863,89703.79883038503,92850.69241538728,85894.33906173187,88406.46983346765,3063.755504787405,5261.275192806352,2665.5747996647115,331.6925501575697,False,False
1,750,8,DE,19,106708.68205822776,112365.89895787863,86248.52959496186,92850.69241538728,82906.54654389308,88406.46983346765,6686.146098114841,12126.010403557724,5657.21689965087,308.77808124095975,False,False
1,750,8,DE,20,110735.63065220488,112365.89895787863,90927.05763331601,92850.69241538728,86872.66402222267,88406.46983346765,1650.8000169164588,2462.289693367231,1630.2683056737442,323.7704224066306,False,False
1,750,8,DE,21,109938.46554155191,112365.89895787863,89993.09868712256,92850.69241538728,86097.40404848622,88406.46983346765,2017.7415982970124,2637.765198058507,2427.4334163267195,323.33654448145677,False,False
1,750,8,DE,22,110146.57337417145,112365.89895787863,90227.94539182397,92850.69241538728,86331.15193170609,88406.46983346765,2570.5724018290784,4546.097851154802,2219.3255837071774,351.1892666542006,False,False
