Algorithm,Dataset,Radius,Turbines,Seed,Calls,Objective,Ideal,WakeLoss,Feasible,MinSpacing,Seconds,Coordinates,Curve
LXVNS75,1,500,6,21,6030,83893.90840548843,84274.42421840897,380.5158129205374,True,341.496136194125,2.107467609999958,164.707 345.838;159.606 -473.818;-47.116 -150.261;-267.234 -411.351;-445.959 225.858;487.376 -91.982,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;82457.700;82457.700;82457.700;82457.700;82457.700;82457.700;82457.700;82457.700;82457.700;82457.700;82457.700;82457.700;82457.700;82457.700;82495.840;82495.840;82495.840;82495.840;82495.840;82495.840;82495.840;82495.840;82495.840;82495.840;82864.503;82864.503;82864.503;82864.503;83429.879;83429.879;83429.879;83429.879;83530.096;83530.096;83530.096;83530.096;83716.371;83716.371;83771.768;83771.768;83771.768;83771.768;83771.768;83771.768;83771.768;83771.768;83771.768;83771.768;83771.768;83771.768;83772.505;83772.505;83772.505;83823.512;83823.621;83828.426;83829.419;83829.419;83829.419;83829.419;83829.477;83835.621;83835.621;83838.793;83838.793;83880.159;83880.159;83880.745;83880.745;83880.745;83881.557;83881.557;83882.058;83882.058;83882.058;83882.590;83882.689;83882.689;83882.992;83883.029;83883.282;83883.282;83883.372;83883.420;83883.540;83883.540;83885.070;83885.070;83885.070;83885.158;83885.348;83885.348;83885.348;83885.391;83885.508;83885.508;83885.508;83885.540;83885.936;83885.936;83885.940;83885.943;83885.943;83885.949;83885.955;83885.955;83885.957;83885.958;83885.968;83885.968;83885.968;83885.971;83885.977;83885.977;83886.045;83886.045;83886.092;83886.092;83886.163;83886.163;83886.549;83886.549;83887.149;83887.149;83887.149;83887.150;83887.151;83887.151;83887.151;83887.151;83887.151;83887.151;83887.151;83887.151;83887.151;83887.151;83887.151;83889.072;83889.072;83890.538;83890.843;83890.843;83890.843;83890.843;83890.843;83890.843;83890.843;83890.843;83890.843;83890.843;83890.843;83890.843;83890.843;83890.843;83890.843;83890.843;83890.843;83890.843;83890.843;83890.843;83890.843;83890.843;83890.843;83890.843;83890.843;83890.843;83890.843;83890.843;83890.843;83890.843;83890.843;83890.843;83890.843;83890.843;83890.843;83890.843;83890.843;83890.843;83893.908;83893.908
LXVNS75,1,500,6,22,6030,83618.6403597559,84274.42421840897,655.7838586530706,True,318.55841567014176,2.121573792999925,445.362 -227.272;-355.971 -350.844;-306.763 394.614;177.293 417.756;343.100 74.426;6.145 50.455,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;81434.372;81434.372;81434.372;81434.372;82062.708;82062.708;82062.708;82062.708;82062.708;82062.708;82062.708;82062.708;82062.764;82062.764;82064.363;82064.363;82140.299;83424.723;83424.862;83424.862;83442.830;83442.830;83442.830;83442.830;83453.558;83454.997;83471.952;83471.952;83471.952;83471.952;83487.520;83491.553;83492.214;83505.227;83530.543;83530.543;83548.697;83548.697;83548.976;83550.622;83552.297;83552.297;83552.297;83552.434;83553.471;83554.980;83554.980;83556.502;83556.502;83557.844;83557.844;83558.146;83558.895;83558.895;83558.965;83559.250;83559.250;83559.667;83559.741;83560.038;83560.183;83560.223;83560.760;83560.760;83560.960;83560.960;83561.087;83561.087;83561.333;83561.333;83561.333;83561.374;83561.720;83561.720;83561.720;83561.752;83561.752;83561.770;83561.770;83561.784;83561.878;83561.878;83561.880;83561.885;83561.901;83561.901;83561.901;83561.904;83561.904;83561.906;83561.911;83561.911;83561.914;83561.914;83561.914;83561.915;83561.921;83561.921;83561.930;83561.930;83561.934;83561.934;83561.934;83561.935;83561.935;83561.935;83562.696;83562.696;83562.696;83579.502;83580.114;83580.114;83580.315;83580.315;83580.315;83614.890;83614.890;83614.890;83614.890;83614.890;83616.926;83616.948;83616.948;83616.948;83616.948;83616.948;83616.948;83616.948;83616.948;83616.948;83616.948;83616.948;83616.948;83616.948;83616.948;83617.521;83617.521;83617.521;83617.521;83617.521;83618.640;83618.640;83618.640;83618.640;83618.640;83618.640;83618.640;83618.640;83618.640;83618.640;83618.640;83618.640;83618.640;83618.640
LXVNS75,1,500,6,23,6030,83607.80845161146,84274.42421840897,666.6157667975058,True,325.14877171560454,2.1064608159999807,8.135 -499.203;16.928 488.530;386.198 296.314;314.038 -388.998;-380.824 314.182;-138.055 -54.971,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;81749.198;81749.198;82231.963;82231.963;82249.267;82249.267;82324.803;82324.803;82389.213;83159.345;83159.345;83159.345;83210.217;83210.217;83256.174;83256.174;83424.455;83424.455;83424.455;83424.455;83487.602;83487.602;83487.776;83487.776;83490.101;83490.101;83545.980;83545.980;83546.297;83546.297;83549.520;83551.724;83551.724;83551.724;83552.878;83552.878;83552.878;83553.166;83554.833;83555.275;83555.584;83557.437;83557.437;83559.170;83559.170;83560.150;83560.151;83560.667;83560.856;83561.091;83564.238;83564.238;83564.758;83564.758;83564.758;83565.056;83565.070;83565.250;83565.250;83565.312;83565.312;83565.359;83565.359;83565.391;83565.391;83565.477;83565.576;83565.576;83566.186;83566.186;83567.265;83567.265;83567.265;83567.279;83567.279;83567.288;83567.373;83567.373;83567.592;83567.592;83567.607;83567.607;83567.633;83567.633;83567.633;83567.635;83567.635;83567.636;83567.636;83567.636;83567.652;83567.652;83567.652;83567.653;83567.653;83567.653;83567.653;83567.653;83567.665;83567.665;83567.665;83567.665;83567.665;83569.312;83571.071;83571.752;83571.752;83571.752;83571.752;83572.159;83572.159;83598.749;83598.749;83598.749;83598.749;83598.749;83598.749;83598.749;83598.749;83602.863;83602.863;83602.863;83602.972;83606.857;83606.857;83606.857;83606.857;83606.857;83606.857;83606.857;83606.857;83606.857;83606.857;83606.857;83606.857;83606.857;83606.857;83607.808;83607.808;83607.808;83607.808;83607.808;83607.808;83607.808;83607.808;83607.808;83607.808;83607.808;83607.808;83607.808
LXVNS75,1,500,6,24,6030,82689.30861786271,84274.42421840897,1585.1156005462544,True,352.58513483319655,2.035390457999938,231.685 441.709;-124.909 -224.152;-362.949 68.308;-115.851 368.721;109.003 -487.973;216.627 -2.417,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;81566.915;81566.915;81566.915;81566.915;81566.915;81566.915;81566.915;81566.915;81728.188;81728.188;81728.188;81728.188;81728.188;81728.188;81728.188;81728.188;81741.024;81741.024;82026.253;82026.253;82026.253;82026.253;82026.253;82026.253;82026.253;82026.253;82026.661;82026.661;82026.661;82026.661;82026.661;82026.661;82164.683;82164.683;82405.219;82405.219;82405.219;82405.219;82422.862;82422.862;82422.862;82422.862;82433.643;82433.643;82433.643;82433.643;82433.643;82433.643;82459.398;82459.398;82533.889;82533.889;82533.889;82533.889;82589.740;82589.740;82589.740;82589.740;82589.815;82589.815;82598.049;82598.049;82599.955;82599.955;82601.173;82602.329;82602.329;82602.329;82605.876;82605.876;82605.923;82605.923;82609.102;82611.233;82611.703;82611.703;82611.703;82611.703;82611.703;82611.703;82611.703;82611.703;82611.703;82611.703;82611.778;82611.994;82611.994;82611.994;82612.061;82612.147;82612.331;82612.350;82613.076;82613.076;82613.094;82613.177;82613.317;82613.317;82614.018;82614.018;82614.142;82614.142;82614.183;82614.195;82614.287;82614.287;82614.287;82614.300;82614.304;82614.304;82614.313;82614.313;82614.313;82614.319;82614.324;82614.324;82614.337;82614.337;82614.349;82614.349;82614.369;82614.369;82614.428;82614.428;82614.466;82614.466;82614.470;82614.470;82614.471;82614.471;82614.471;82657.982;82657.982;82662.279;82662.279;82662.279;82662.279;82662.279;82662.279;82662.279;82662.279;82662.279;82662.279;82662.279;82662.279;82662.279;82662.279;82662.279;82662.279;82662.279;82662.279;82662.279;82662.279;82662.279;82662.279;82662.279;82662.279;82662.279;82662.279;82662.897;82662.897;82662.897;82662.897;82662.897;82662.897;82668.089;82668.089;82668.089;82668.089;82668.089;82668.089;82668.089;82668.089;82676.251;82683.785;82683.785;82683.785;82683.785;82686.090;82689.309
LXVNS75,1,500,6,25,6030,83370.78582866202,84274.42421840897,903.6383897469495,True,324.83390700825635,2.069614384000033,-98.857 -375.294;365.166 341.151;58.191 58.912;350.171 -83.443;-434.269 37.082;-99.884 415.383,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;82070.442;82070.442;82070.442;82070.442;82070.442;82070.442;82070.442;82070.442;82070.442;82070.442;82070.442;82070.442;82070.442;82070.442;82070.442;82070.442;82070.442;82070.442;82070.442;82070.442;82070.442;82070.442;82070.442;82070.442;82070.442;82070.442;82070.442;82070.442;82906.880;82906.880;82906.880;82906.880;82906.880;82906.880;82906.880;82906.880;82906.880;82906.880;82907.497;82907.497;82964.867;82964.867;82964.867;82964.867;83042.532;83042.532;83042.532;83042.532;83044.123;83084.359;83084.359;83084.359;83143.045;83143.045;83143.945;83143.945;83151.071;83151.071;83151.071;83151.071;83151.307;83151.307;83151.307;83153.190;83153.190;83153.190;83153.190;83153.190;83154.688;83154.688;83157.022;83157.022;83157.456;83157.495;83159.412;83159.412;83159.412;83160.746;83161.691;83161.691;83162.149;83162.820;83166.408;83166.408;83167.800;83167.800;83167.800;83168.192;83168.192;83168.536;83168.536;83168.812;83169.090;83169.090;83169.641;83169.641;83170.867;83170.867;83172.091;83172.091;83172.091;83172.121;83172.149;83172.155;83172.156;83172.187;83172.187;83172.208;83172.208;83172.215;83172.221;83172.225;83172.225;83172.234;83172.274;83172.274;83172.303;83172.303;83172.303;83172.305;83172.305;83172.306;83172.322;83172.322;83172.322;83172.322;83172.322;83172.322;83172.322;83172.323;83172.323;83172.323;83172.323;83172.323;83172.323;83172.323;83172.323;83172.323;83172.323;83172.323;83172.323;83182.544;83182.544;83288.217;83288.217;83288.217;83288.217;83288.217;83288.217;83367.759;83367.759;83367.759;83367.759;83367.759;83367.759;83367.759;83367.759;83367.759;83367.759;83367.759;83367.759;83367.759;83367.759;83367.759;83370.409;83370.786;83370.786;83370.786;83370.786;83370.786;83370.786;83370.786;83370.786;83370.786;83370.786;83370.786;83370.786;83370.786;83370.786;83370.786
LXVNS75,1,500,6,26,6030,83840.36016060518,84274.42421840897,434.06405780378554,True,381.7198438917983,2.1248816039999383,425.853 -217.592;-89.052 424.334;180.154 83.641;-430.669 254.016;-100.133 -489.800;-299.730 -114.263,nan;nan;nan;nan;nan;nan;nan;nan;nan;83464.813;83464.813;83464.813;83464.813;83464.813;83464.813;83464.813;83464.813;83495.231;83495.231;83495.231;83495.231;83495.231;83495.231;83495.231;83495.231;83495.231;83495.231;83495.231;83495.231;83495.231;83495.231;83495.231;83495.231;83667.788;83667.788;83667.788;83667.788;83700.502;83700.502;83700.502;83700.502;83700.502;83700.502;83700.502;83700.502;83700.502;83700.502;83700.502;83700.502;83700.502;83700.502;83700.502;83700.502;83700.502;83700.502;83700.502;83700.502;83700.502;83700.502;83782.266;83782.266;83782.266;83782.266;83782.266;83782.266;83782.266;83782.266;83800.723;83800.723;83800.723;83800.723;83800.723;83800.723;83800.883;83800.883;83816.740;83816.740;83817.485;83817.485;83817.485;83817.485;83817.485;83818.500;83818.678;83818.963;83819.039;83822.488;83822.488;83825.213;83825.413;83826.286;83828.110;83828.110;83828.110;83829.094;83829.094;83829.564;83829.564;83829.723;83829.858;83829.969;83830.195;83830.340;83830.479;83830.491;83830.584;83830.614;83830.637;83830.793;83831.013;83831.013;83831.013;83831.044;83831.283;83831.283;83831.476;83831.476;83831.493;83831.493;83831.496;83831.499;83831.507;83831.507;83831.507;83831.517;83831.518;83831.526;83831.526;83831.531;83831.531;83831.534;83831.534;83831.535;83831.535;83831.536;83831.537;83831.538;83831.538;83831.538;83831.539;83831.539;83831.539;83831.539;83831.539;83831.539;83831.539;83831.539;83831.539;83831.540;83831.540;83831.540;83831.540;83831.540;83831.540;83831.540;83832.309;83832.309;83832.309;83832.309;83832.309;83832.309;83832.309;83832.309;83832.309;83832.309;83832.309;83832.309;83832.309;83832.309;83832.309;83832.309;83832.309;83832.309;83832.309;83832.309;83832.309;83832.309;83832.309;83835.573;83835.613;83835.613;83835.613;83835.613;83835.613;83835.613;83835.613;83835.613;83835.613;83835.613;83836.033;83836.033;83836.033;83836.033;83836.033;83836.033;83836.033;83840.360;83840.360;83840.360;83840.360;83840.360
LXVNS75,1,500,6,27,6030,83873.55524415291,84274.42421840897,400.86897425605275,True,327.63178596811656,2.1345047199999954,-36.227 498.685;338.156 -78.011;220.911 -447.887;-439.126 231.687;442.649 232.511;-35.469 -223.165,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;80215.659;80215.659;80215.659;80215.659;80215.659;80215.659;80215.659;80215.659;80294.836;80294.836;80294.836;80294.836;80294.836;80294.836;80339.886;80339.886;80339.886;80339.886;80339.886;80339.886;81030.927;81030.927;82240.026;82240.026;82240.026;82240.026;82240.026;82240.026;82240.026;82240.026;82240.026;82240.026;82311.808;82311.808;82381.169;82381.169;82510.902;82827.821;82827.821;82827.821;82827.821;82846.838;82948.584;82948.584;82948.670;82952.738;82966.803;82966.803;82992.895;82992.895;83005.919;83005.919;83008.931;83010.076;83016.625;83016.625;83066.156;83066.156;83066.156;83066.785;83066.785;83066.785;83068.049;83068.049;83068.481;83072.197;83072.296;83075.131;83076.654;83076.721;83076.721;83077.632;83077.632;83078.263;83078.263;83078.881;83079.765;83079.765;83079.789;83079.860;83079.860;83080.055;83080.119;83080.252;83080.422;83080.422;83080.422;83080.506;83080.507;83080.538;83080.538;83080.557;83080.624;83080.624;83080.699;83080.699;83080.699;83080.714;83080.723;83080.730;83080.745;83080.745;83080.745;83080.750;83080.750;83080.756;83080.756;83080.759;83080.759;83080.761;83080.761;83080.763;83080.767;83080.767;83080.767;83080.768;83080.768;83080.768;83080.772;83080.772;83080.772;83080.772;83223.977;83223.977;83223.977;83223.977;83223.977;83223.977;83223.977;83223.977;83223.977;83223.977;83223.977;83223.977;83223.977;83223.977;83223.977;83260.883;83260.883;83260.883;83260.883;83362.649;83362.649;83362.649;83362.649;83362.649;83362.649;83362.649;83362.649;83362.649;83362.649;83362.649;83362.649;83362.649;83362.649;83362.649;83362.649;83362.649;83856.605;83856.605;83856.605;83856.605;83856.605;83873.555;83873.555;83873.555;83873.555;83873.555;83873.555;83873.555;83873.555;83873.555
LXVNS75,1,500,6,28,6030,83897.46534208067,84274.42421840897,376.95887632829545,True,448.7417165387498,2.058786702000134,-247.264 434.571;-246.043 -435.273;400.682 -217.036;-497.604 46.025;-49.832 16.535;218.043 404.038,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;83402.946;83402.946;83402.946;83402.946;83402.946;83402.946;83402.946;83402.946;83442.944;83442.944;83444.986;83444.986;83444.986;83444.986;83444.986;83444.986;83444.986;83444.986;83444.986;83444.986;83444.986;83444.986;83445.179;83445.179;83541.723;83541.723;83541.723;83541.723;83800.459;83800.459;83800.459;83800.459;83800.459;83800.459;83800.459;83800.459;83800.459;83800.459;83808.186;83808.186;83808.186;83808.186;83808.186;83808.186;83812.398;83812.398;83816.817;83816.817;83818.368;83819.901;83822.793;83833.220;83875.052;83877.241;83878.335;83878.335;83879.788;83879.788;83879.788;83881.697;83882.252;83882.526;83882.526;83882.967;83883.764;83884.783;83885.276;83885.776;83885.776;83886.566;83887.043;83887.043;83887.056;83887.369;83887.847;83887.847;83887.847;83888.171;83888.709;83888.709;83888.709;83888.828;83888.872;83888.910;83888.937;83888.955;83888.973;83888.986;83889.089;83889.089;83889.089;83889.110;83889.133;83889.133;83889.152;83889.152;83889.230;83889.230;83889.230;83889.236;83889.241;83889.241;83889.245;83889.245;83889.260;83889.260;83889.262;83889.262;83889.264;83889.264;83889.264;83889.265;83889.268;83889.268;83889.268;83889.269;83889.269;83889.269;83889.269;83889.269;83889.269;83889.269;83889.269;83889.269;83889.269;83889.269;83889.269;83889.269;83890.211;83890.211;83890.211;83890.211;83890.870;83891.037;83891.037;83891.037;83891.119;83891.119;83891.119;83891.119;83891.119;83891.119;83891.119;83891.119;83891.119;83891.119;83891.119;83891.119;83891.119;83891.119;83891.119;83891.119;83891.557;83891.557;83891.557;83891.557;83891.557;83891.557;83891.557;83891.557;83891.557;83891.557;83891.557;83892.531;83892.588;83892.588;83892.588;83895.709;83895.755;83895.755;83897.465;83897.465;83897.465;83897.465;83897.465;83897.465
LXVNS75,1,500,6,29,6030,83704.92538027743,84274.42421840897,569.4988381315343,True,339.8010908203635,2.211932015000002,32.160 392.106;473.804 154.587;-215.397 -98.057;230.536 -342.765;-402.924 290.032;-73.469 -494.573,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;82102.152;82102.152;82102.152;82102.152;82217.445;82217.445;82217.445;82217.445;82219.673;82219.673;82219.673;82219.673;82219.673;82219.673;82219.673;82219.673;82219.673;82219.673;82219.673;82219.673;82219.673;82219.673;82219.673;82219.673;82219.673;82219.673;83135.493;83135.493;83135.493;83135.493;83570.879;83570.879;83570.879;83570.879;83570.879;83570.879;83570.879;83570.879;83572.530;83572.530;83572.530;83572.530;83572.530;83572.530;83572.743;83572.743;83575.036;83575.036;83619.712;83619.712;83619.712;83619.712;83619.996;83619.996;83670.221;83670.221;83670.221;83670.221;83670.263;83687.254;83687.254;83687.254;83687.523;83690.071;83692.532;83692.532;83692.532;83692.532;83692.861;83692.861;83692.861;83692.908;83694.493;83694.493;83694.733;83695.828;83697.102;83697.102;83697.589;83697.873;83699.181;83699.181;83699.599;83699.599;83700.741;83700.741;83700.741;83700.956;83701.012;83701.222;83701.222;83701.494;83702.980;83702.980;83702.980;83703.044;83703.046;83703.118;83703.118;83703.181;83703.206;83703.206;83703.207;83703.227;83703.243;83703.243;83703.253;83703.253;83703.258;83703.259;83703.259;83703.265;83703.265;83703.268;83703.268;83703.273;83703.273;83703.274;83703.274;83703.275;83703.275;83703.276;83703.276;83703.277;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83703.278;83704.925;83704.925;83704.925;83704.925;83704.925;83704.925;83704.925;83704.925;83704.925;83704.925;83704.925;83704.925;83704.925
LXVNS75,1,500,6,30,6030,83884.04918812966,84274.42421840897,390.37503027930507,True,356.0005921317862,2.148934871999927,195.581 459.973;-190.355 -438.548;464.725 98.676;-198.355 443.408;-417.333 -164.289;70.796 57.054,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;81741.454;81741.454;81741.454;81741.454;81741.454;81741.454;81741.454;81741.454;81741.454;81741.454;82179.284;82179.284;82179.284;82179.284;82261.735;82261.735;82311.617;82311.617;82327.441;82327.441;82327.741;82327.741;82593.542;83142.842;83142.842;83142.842;83173.148;83173.148;83776.400;83776.400;83812.425;83812.425;83812.425;83812.425;83821.655;83821.655;83821.655;83821.655;83821.655;83828.706;83828.729;83828.729;83828.729;83828.729;83828.729;83828.729;83828.729;83828.729;83829.566;83829.566;83829.994;83829.994;83831.796;83832.410;83832.891;83832.891;83832.891;83833.360;83833.360;83833.915;83833.915;83834.318;83834.476;83834.614;83834.664;83834.952;83835.081;83835.088;83835.088;83835.102;83835.177;83835.239;83835.437;83835.474;83835.773;83835.773;83835.773;83835.847;83835.912;83835.912;83835.931;83835.942;83835.942;83835.967;83836.026;83836.026;83836.026;83836.043;83836.043;83836.056;83836.115;83836.115;83836.115;83836.118;83836.127;83836.127;83836.127;83836.130;83836.144;83836.144;83836.144;83836.145;83836.146;83836.146;83836.146;83836.146;83836.147;83836.147;83836.148;83836.148;83836.149;83836.149;83836.155;83836.155;83836.158;83836.158;83836.158;83836.158;83836.158;83836.158;83836.158;83836.158;83836.158;83878.048;83878.230;83880.579;83880.579;83880.579;83880.579;83880.579;83880.579;83880.579;83880.579;83880.579;83880.579;83880.579;83880.579;83880.579;83880.579;83880.579;83880.579;83880.579;83880.579;83880.579;83880.579;83880.579;83880.579;83880.579;83880.579;83880.579;83880.579;83880.579;83880.579;83880.579;83880.579;83880.579;83880.579;83880.579;83880.579;83880.579;83883.976;83884.049;83884.049;83884.049;83884.049;83884.049
LXVNS25,1,750,8,1,6030,111396.41983044095,112365.89895787863,969.4791274376767,True,349.86470375227776,2.3355558359999122,563.538 -402.162;7.261 -705.090;-7.238 676.206;-655.379 -308.217;-236.203 83.981;590.944 257.386;-591.635 460.872;393.801 -31.647,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;108163.265;108882.588;110419.749;110683.759;110690.054;110690.054;110690.674;110709.032;110720.111;110749.812;110749.812;110778.372;110778.372;110793.264;110793.264;110794.622;110794.622;110795.272;110795.348;110795.511;110795.511;110795.574;110795.642;110795.642;110796.269;110796.269;110796.269;110796.272;110796.367;110796.367;110796.688;110796.688;110796.688;110808.842;110808.842;110808.842;110808.842;110826.919;110902.105;110902.105;110902.105;110902.105;110987.740;110987.740;110987.740;110987.740;111012.737;111012.737;111012.737;111012.737;111024.400;111024.400;111024.400;111024.400;111024.400;111048.171;111049.789;111049.789;111049.789;111049.789;111049.789;111049.789;111067.942;111067.942;111067.942;111067.942;111069.163;111071.532;111071.532;111071.532;111072.276;111072.276;111072.276;111072.276;111089.380;111089.380;111089.380;111089.380;111089.380;111089.380;111171.085;111179.456;111179.456;111179.456;111179.456;111179.456;111179.456;111180.626;111180.626;111180.626;111200.762;111200.762;111200.762;111225.211;111225.211;111225.211;111225.211;111225.211;111225.211;111225.211;111225.211;111225.211;111225.211;111225.211;111225.211;111225.211;111225.211;111225.211;111225.211;111225.211;111226.770;111226.770;111226.770;111226.770;111226.770;111226.770;111226.770;111226.770;111226.770;111226.770;111226.770;111226.770;111226.770;111226.770;111226.770;111226.770;111226.770;111226.770;111226.770;111226.770;111226.770;111226.770;111226.770;111235.980;111235.980;111235.980;111235.980;111238.297;111238.297;111238.297;111238.297;111238.297;111238.392;111238.392;111238.392;111238.392;111238.392;111238.392;111238.392;111238.392;111238.392;111238.392;111238.392;111238.392;111238.392;111238.392;111238.392;111260.221;111260.313;111260.313;111260.313;111260.313;111260.313;111260.313;111260.313;111260.313;111260.313;111260.313;111262.291;111262.291;111262.291;111262.291;111262.291;111262.291;111262.291;111262.291;111324.269;111324.632;111324.632;111396.417;111396.420;111396.420
LXVNS25,1,750,8,2,6030,111828.25679915078,112365.89895787863,537.6421587278455,True,376.7078879407986,2.3504940719999468,509.912 -10.875;176.309 -562.019;-265.176 -169.977;-729.916 104.793;-24.006 119.412;-446.796 511.790;-453.109 -583.691;165.336 566.304,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;102806.827;102806.827;104446.893;104539.668;104542.104;104542.104;104546.789;104596.316;104598.237;104604.122;104604.122;104604.228;104605.423;104617.400;104617.400;104653.977;104653.977;104654.697;104654.697;104654.697;104654.720;104676.393;104676.393;104692.336;104692.336;104692.336;104692.336;104692.336;104752.955;104752.955;104752.955;104752.955;104752.955;104752.955;104752.955;104844.381;104844.381;105610.455;105661.547;105661.547;105661.547;105661.547;107294.835;108749.780;108750.473;108777.469;108879.923;109166.682;110093.139;110832.955;111151.337;111151.337;111151.337;111151.337;111151.337;111151.337;111151.337;111151.337;111151.337;111151.337;111153.921;111153.921;111182.149;111606.263;111622.251;111624.098;111624.098;111624.098;111625.577;111625.577;111633.224;111633.224;111634.749;111634.897;111741.671;111797.634;111797.634;111797.634;111797.634;111797.634;111797.634;111797.634;111797.634;111797.634;111797.634;111797.634;111797.634;111797.634;111797.634;111797.634;111797.634;111797.634;111800.236;111800.236;111800.236;111800.236;111800.236;111800.236;111800.236;111800.236;111800.996;111800.996;111800.996;111800.996;111800.996;111800.996;111800.996;111800.996;111800.996;111800.996;111800.996;111800.996;111800.996;111800.996;111800.996;111800.996;111800.996;111800.996;111800.996;111804.397;111804.397;111804.397;111804.397;111804.397;111804.397;111804.397;111804.397;111804.397;111804.397;111804.397;111804.397;111804.397;111804.397;111804.397;111804.397;111804.397;111805.177;111805.177;111805.177;111805.177;111810.998;111810.998;111810.998;111810.998;111810.998;111810.998;111810.998;111810.998;111810.998;111810.998;111810.998;111810.998;111810.998;111810.998;111810.998;111811.181;111811.181;111817.854;111817.854;111817.854;111817.854;111817.854;111817.854;111817.854;111817.854;111817.854;111817.854;111817.854;111817.854;111817.854;111817.854;111828.257;111828.257;111828.257;111828.257
LXVNS25,1,750,8,3,6030,111624.00006811706,112365.89895787863,741.8988897615636,True,422.46640532809886,2.3622158780001428,189.310 716.031;-20.641 275.680;196.256 -128.467;385.533 -643.301;-426.667 612.880;-225.608 -151.025;740.255 -80.722;-703.303 -123.070,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;108359.259;109037.421;109037.421;109134.008;109141.542;109147.887;109147.887;109227.154;109227.154;109235.004;109238.613;109238.613;109238.613;109240.372;109240.372;109241.113;109241.113;109241.370;109241.475;109241.475;109242.821;109242.821;109242.821;109242.826;109243.348;109243.348;109243.386;109243.386;109986.534;110097.664;110097.664;110097.664;110097.664;110097.664;110097.664;110097.664;110098.423;110107.314;110110.450;110422.469;110430.655;110430.655;110430.655;110430.655;110430.655;110430.655;110430.655;110465.730;110465.730;110468.308;110468.308;110468.308;110468.308;110468.308;110468.308;110468.308;110468.308;110468.308;110468.308;110468.308;110535.268;110535.268;110535.268;110535.268;110535.268;110535.268;110554.493;110554.493;110605.916;110605.916;110614.639;110614.639;110614.639;110614.639;110657.969;110674.239;110674.239;110674.239;110674.239;110674.239;110674.239;110674.239;110674.239;110674.239;110674.239;110676.950;110676.950;110877.996;110877.996;110979.091;110979.091;110979.091;110979.731;110980.033;110981.385;110981.385;110988.495;110991.098;110997.461;110997.461;110997.461;110997.461;110997.461;110997.461;111259.999;111259.999;111259.999;111272.313;111475.198;111480.968;111505.081;111534.253;111534.647;111534.647;111534.647;111534.647;111534.647;111534.647;111534.647;111534.647;111534.647;111534.647;111548.552;111548.552;111548.552;111548.552;111548.552;111548.552;111548.552;111548.552;111548.552;111548.552;111548.552;111548.552;111548.552;111548.552;111548.552;111548.552;111548.552;111552.923;111552.923;111552.923;111552.923;111552.923;111552.923;111576.690;111576.690;111576.690;111576.690;111576.690;111576.690;111576.690;111576.690;111576.690;111576.690;111577.003;111577.003;111577.003;111602.902;111602.902;111602.902;111624.000;111624.000;111624.000;111624.000;111624.000;111624.000;111624.000;111624.000;111624.000;111624.000;111624.000;111624.000;111624.000;111624.000;111624.000;111624.000;111624.000
