Experiment,Algorithm,Budget,Calls,Spacing,Dataset,Radius,Turbines,Seed,Objective,Ideal,WakeLoss,Feasible,MinSpacing,Seconds,Coordinates
hornsrev,LXSSA,6030,6030,4D,3,500,4,23,47132.356553886835,47368.04690646621,235.69035257937503,True,310.6040097033331,1.7402517380000972,-75.0998 464.7714;467.7353 43.4631;368.6107 337.8254;-287.3149 -409.2064
hornsrev,LXSSA,6030,6030,4D,3,500,4,24,47129.42568185304,47368.04690646621,238.62122461316903,True,435.3741217035162,1.5782537480004066,301.7560 -398.2460;-64.4042 -102.1010;211.6370 234.5767;-326.8654 378.3636
hornsrev,LXSSA,6030,6030,4D,3,500,4,25,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,381.5739617027567,1.538146805999986,20.1494 -304.5371;-87.7323 448.3324;-396.8151 183.2918;283.4741 359.9895
hornsrev,LXSSA,6030,6030,4D,3,500,4,26,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,378.9377573736658,1.7524713530001463,437.4453 168.8410;168.3956 435.6856;-75.5556 -353.1746;-308.5055 312.6751
hornsrev,LXSSA,6030,6030,4D,3,500,4,27,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,367.68382069612016,1.6089678949997506,-295.7969 349.2365;347.1038 -305.9246;-416.3597 1.8808;152.3260 215.8372
hornsrev,LXSSA,6030,6030,4D,3,500,4,28,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,416.51585321331106,1.6655193400001735,273.1848 232.8132;-235.5507 -317.1267;414.2049 -159.1036;-141.9462 325.2341
hornsrev,LXSSA,6030,6030,4D,3,500,4,29,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,313.79256825093466,1.5346983869999349,358.0740 -199.2361;266.6365 100.9388;-202.7965 230.8687;83.0303 -463.9485
hornsrev,LXSSA,6030,6030,4D,3,500,4,30,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,452.3388238527408,1.6518113229999472,398.8597 79.1473;82.2013 474.3430;-109.0530 -439.0246;-446.5319 -137.8296
hornsrev,SSA,6030,6030,4D,3,500,4,1,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,383.95751364839697,1.6387561649999043,-249.7797 -84.7475;256.0709 378.8335;6.4293 -388.0448;336.5912 3.4140
hornsrev,SSA,6030,6030,4D,3,500,4,2,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,325.60390847675615,1.7308831750001445,268.9736 -308.0156;-306.7070 -169.1630;357.3878 45.4747;142.5894 290.1777
hornsrev,SSA,6030,6030,4D,3,500,4,3,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,316.07172870571844,1.594547756999873,168.3878 373.7767;-138.6144 298.6037;19.1770 -268.1507;356.2081 -338.4315
hornsrev,SSA,6030,6030,4D,3,500,4,4,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,367.98227614577934,1.608004135000101,326.2395 -134.7134;-172.9203 359.2893;-442.5909 108.9121;-369.6624 -335.7012
hornsrev,SSA,6030,6030,4D,3,500,4,5,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,340.5452065507065,1.53983002699988,136.7762 259.8049;-191.7344 349.5368;51.2348 -321.5221;-321.3894 -237.8078
hornsrev,SSA,6030,6030,4D,3,500,4,6,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,439.99840685201895,1.5622486160000335,-67.4711 -436.6189;-323.4310 234.4420;130.5332 355.8629;361.1153 -337.0587
hornsrev,SSA,6030,6030,4D,3,500,4,7,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,364.94815200804436,1.5472424109998428,-122.0310 386.2659;-32.0785 -15.1385;-290.9271 -309.3258;315.8536 -125.2765
hornsrev,SSA,6030,6030,4D,3,500,4,8,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,361.5325031470228,1.5948048939999353,-336.3748 -343.9432;442.9234 -200.6319;18.1081 -272.8968;134.1356 170.4603
hornsrev,SSA,6030,6030,4D,3,500,4,9,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,400.1164335962784,1.588869853000233,411.5750 -196.2626;-418.2590 -44.2155;294.0450 186.2029;-303.2833 389.1335
hornsrev,SSA,6030,6030,4D,3,500,4,10,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,331.2975876504435,1.5759214920003615,287.3049 -95.1166;-371.6033 -323.2253;60.5940 146.4621;-35.6806 -411.5623
hornsrev,SSA,6030,6030,4D,3,500,4,11,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,362.87120332253147,1.6446211769998627,398.7644 45.8784;305.4127 -304.7796;-218.9981 218.7688;-136.8368 -157.7040
hornsrev,SSA,6030,6030,4D,3,500,4,12,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,367.7732899809788,1.612863925000056,-442.0269 103.0234;437.5421 -214.7552;263.8736 345.1649;-90.1351 -3.8845
hornsrev,SSA,6030,6030,4D,3,500,4,13,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,317.9875795541856,1.5942576780003037,182.5500 -426.6640;-39.0357 350.2787;-347.3717 272.5292;301.6796 24.9735
hornsrev,SSA,6030,6030,4D,3,500,4,14,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,317.99928459754994,1.51963889200033,-181.1161 -134.9291;272.9814 407.1971;-38.8314 344.7763;178.1302 -214.8035
hornsrev,SSA,6030,6030,4D,3,500,4,15,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,401.7190048811071,1.5852024760001768,316.7309 -340.0406;166.0333 239.4851;-215.2957 365.8431;-315.5264 -230.0223
hornsrev,SSA,6030,6030,4D,3,500,4,16,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,324.6212603397629,1.6333914859997094,-236.9941 -220.2495;71.2748 -321.9807;346.6386 356.4768;-326.0171 147.2763
hornsrev,SSA,6030,6030,4D,3,500,4,17,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,404.0929102599072,1.5484336519998578,377.1060 185.8499;-357.9860 -30.6319;451.7861 -212.4355;-95.9535 -338.2518
hornsrev,SSA,6030,6030,4D,3,500,4,18,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,366.49120338725504,1.6012915880000946,252.9040 419.8855;-201.3995 -34.7297;320.8890 59.7552;147.4912 -456.6308
hornsrev,SSA,6030,6030,4D,3,500,4,19,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,385.7938156463292,1.5947217059997456,229.3045 -383.9791;-234.2296 136.3024;345.4769 279.6957;-335.0318 -236.0896
hornsrev,SSA,6030,6030,4D,3,500,4,20,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,309.5732953884308,1.6744396670001152,31.0941 -386.9096;344.6908 -304.4502;-278.7361 382.8745;-67.0447 156.9932
hornsrev,SSA,6030,6030,4D,3,500,4,21,47222.31437555038,47368.04690646621,145.7325309158332,True,417.93524188002027,1.6601620030000959,-268.0653 422.0674;380.2661 261.7280;97.9701 -46.4583;-222.8636 -447.5844
