Algorithm,Dataset,Radius,Turbines,Seed,Calls,Objective,Ideal,WakeLoss,Feasible,MinSpacing,Seconds,Coordinates,Curve
LXVNS,1,750,10,10,6030,139389.63133758632,140457.3736973483,1067.7423597619636,True,318.75599120663674,2.724289929000065,-463.330 -256.273;270.284 471.490;258.360 -647.502;681.165 264.101;528.188 -147.517;-29.350 200.524;-711.172 200.023;-144.186 554.937;-462.114 577.898;147.968 -332.891,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;132095.681;132095.681;133814.072;133814.072;133814.072;135266.603;135470.519;135470.519;135470.519;135484.043;135484.326;135484.326;135484.326;135484.326;135554.402;135563.117;135677.594;135677.594;135677.594;135712.271;135712.271;135712.271;135713.726;135746.240;135746.240;135759.032;135771.208;135771.208;135772.524;135777.036;135782.072;135782.824;135783.035;135785.271;135789.294;135789.294;135789.561;135789.973;135790.693;135790.693;135790.957;135790.957;135790.977;135791.107;135792.315;135792.315;135792.315;135792.344;135792.347;135792.375;135792.377;135792.383;135792.389;135792.389;135792.389;135792.398;135792.413;135792.413;135792.413;135792.415;135792.417;135792.417;136497.638;136497.638;137157.390;137157.390;137157.390;137157.390;137157.390;137157.390;137157.390;137157.390;137157.390;137157.390;137157.390;137157.390;137157.390;137157.390;137208.134;137208.134;137208.134;137627.870;137627.870;137627.870;137627.870;137627.870;137671.238;137671.393;137671.393;137671.393;138938.273;138938.273;138938.273;138938.273;138938.273;138938.273;138938.273;138938.273;138938.273;138938.273;139328.295;139328.395;139328.395;139328.395;139328.395;139328.395;139357.030;139357.081;139357.081;139357.081;139357.081;139357.081;139357.081;139357.081;139357.081;139357.081;139357.081;139357.081;139357.081;139357.081;139357.081;139357.081;139362.374;139362.374;139362.374;139362.374;139362.374;139362.374;139362.374;139362.374;139362.374;139370.812;139370.812;139370.812;139370.812;139370.812;139370.812;139370.812;139370.812;139370.812;139370.812;139370.812;139370.812;139370.812;139370.812;139388.741;139389.631;139389.631;139389.631;139389.631;139389.631;139389.631;139389.631;139389.631;139389.631;139389.631;139389.631;139389.631;139389.631;139389.631;139389.631;139389.631
LXVNS,1,750,10,11,6030,138732.44252465732,140457.3736973483,1724.9311726909655,True,311.84749885636927,2.6020008109999253,-66.474 -102.863;698.644 160.591;-252.435 290.095;652.322 -316.161;387.519 269.074;-601.168 -442.269;-253.291 -530.319;107.092 520.231;-421.507 -89.697;346.117 -375.214,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;135715.058;137928.155;137928.155;137928.155;137928.155;137928.155;137979.672;137979.672;138000.742;138000.742;138327.988;138327.988;138327.988;138327.988;138343.662;138415.458;138416.691;138416.691;138419.108;138419.108;138419.108;138419.108;138419.108;138438.135;138438.984;138471.773;138471.773;138472.779;138473.358;138473.659;138474.011;138474.011;138474.151;138474.363;138474.363;138474.606;138474.861;138474.861;138474.931;138474.964;138475.079;138475.079;138475.187;138475.187;138475.187;138475.206;138475.712;138475.712;138475.778;138475.778;138475.803;138475.803;138475.910;138475.910;138476.117;138476.117;138476.117;138476.117;138546.967;138619.520;138619.520;138619.520;138619.520;138619.520;138682.019;138682.019;138682.019;138682.019;138682.019;138682.019;138682.019;138682.019;138682.019;138682.019;138682.019;138682.019;138682.019;138682.019;138682.019;138682.019;138682.019;138682.019;138682.019;138682.019;138682.019;138682.019;138682.019;138682.019;138682.019;138682.019;138682.019;138682.019;138682.019;138682.019;138682.019;138682.019;138682.019;138682.019;138682.019;138685.377;138685.377;138685.377;138685.377;138685.377;138685.377;138685.377;138685.377;138685.377;138690.560;138690.560;138690.560;138690.560;138690.560;138690.560;138690.560;138690.560;138690.560;138690.560;138692.465;138693.605;138693.605;138693.605;138693.605;138697.021;138697.021;138697.021;138697.021;138705.911;138705.911;138705.911;138705.911;138705.911;138705.911;138705.911;138705.911;138705.911;138705.911;138705.911;138705.911;138705.911;138705.911;138705.911;138705.911;138705.911;138707.338;138707.338;138707.338;138726.555;138726.988;138732.443;138732.443;138732.443;138732.443;138732.443;138732.443;138732.443;138732.443;138732.443
LXVNS,1,750,10,12,6030,139134.74349470227,140457.3736973483,1322.630202646018,True,324.48022579400583,2.6675176029999648,-342.713 -619.487;749.661 -17.899;410.995 210.941;-133.164 -369.627;525.168 532.826;-326.716 356.183;-658.045 287.940;-78.680 728.420;-549.718 -17.924;191.855 -577.275,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;127754.760;127754.760;127754.760;127754.760;128871.710;129144.337;129311.839;132544.918;132544.918;133850.491;133850.491;133850.491;133943.053;133959.974;133959.974;134059.424;134059.424;134134.472;134153.165;134153.165;134153.165;134159.570;134162.982;134167.548;134243.971;134243.971;134243.971;134275.528;134319.101;134319.101;134319.101;134322.065;134325.323;134325.323;134325.323;134325.915;134334.812;134334.812;134334.812;134335.184;134335.184;134335.335;134335.335;134335.410;134335.410;134335.438;134335.438;134335.481;134335.780;134335.780;134335.780;134335.788;134335.788;134335.792;134335.792;134335.795;134336.030;134336.030;134336.030;134336.030;134336.030;134336.030;134336.030;134434.181;134435.601;134542.743;134542.743;134542.743;134542.743;134542.743;134542.743;134542.743;134668.682;134668.682;134668.682;134668.682;135623.323;135922.871;135922.871;135922.871;137017.282;137022.568;137022.568;137022.568;137022.568;137022.568;137022.568;137022.568;137022.568;137037.079;138323.000;138508.247;138508.247;138508.247;138508.247;138508.247;138509.979;138510.433;138510.433;138510.433;138510.433;138510.433;138529.835;138537.709;138537.709;138537.709;138537.709;138537.709;138537.709;138541.626;138542.382;138542.382;138603.869;138603.869;138691.562;138708.165;138708.165;138806.579;138806.579;138806.579;138806.579;138806.579;138806.579;138806.579;138806.579;138806.579;138806.579;138806.579;138808.863;138808.863;138808.863;138808.863;138808.863;138808.863;138808.863;139036.797;139036.797;139106.269;139106.269;139106.269;139106.269;139106.269;139106.269;139106.269;139133.050;139134.743;139134.743;139134.743;139134.743;139134.743;139134.743;139134.743;139134.743;139134.743;139134.743;139134.743;139134.743;139134.743
LXVNS,1,750,10,13,6030,139083.82157761086,140457.3736973483,1373.5521197374328,True,319.48362458877966,2.654592407999985,674.970 318.587;661.321 -187.877;368.159 63.059;-688.129 -44.445;-100.794 -313.818;168.246 637.752;-481.338 -493.943;145.067 -617.524;536.169 -481.827;-257.496 222.771,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;133999.628;133999.628;134187.483;135560.724;135593.721;135593.721;135633.702;135633.702;135633.702;135734.336;135738.795;135738.795;135743.731;135743.731;135755.757;135765.883;135766.452;135783.649;135790.032;135792.641;135814.181;135814.181;135814.181;135814.181;135815.602;135815.602;135818.147;135818.147;135818.625;135818.892;135818.892;135819.276;135819.276;135819.623;135820.110;135820.110;135820.110;135820.133;135820.199;135820.211;135820.211;135820.252;135820.590;135820.590;135820.590;135820.607;135820.607;135820.613;135820.643;135820.643;135820.643;135820.644;135820.681;135820.681;135976.268;136119.346;136121.081;136121.081;136121.081;136123.001;136766.742;136766.742;136766.742;136766.742;136766.742;136950.309;136950.309;136950.309;136950.309;137660.742;137660.742;137660.742;137660.742;137660.742;137668.378;137668.378;137668.378;137668.378;137689.910;137955.935;137955.935;137955.935;137955.935;138001.889;138001.889;138001.889;138001.889;138001.889;138001.889;138001.889;138001.889;138001.889;138001.889;138001.889;138001.889;138049.522;138066.092;138066.092;138066.092;138066.092;138067.316;138094.110;138094.110;138094.110;138837.076;138838.502;138838.502;138838.502;138838.502;138838.502;138838.502;138838.502;138838.502;138938.127;138955.205;138956.103;138956.103;138956.103;138956.103;138956.103;138956.103;138956.103;138956.103;138956.103;138956.103;138956.103;138956.103;138956.103;138956.103;138956.103;138956.103;138958.957;138958.957;138958.957;138958.957;138958.957;138958.957;138958.957;138958.957;139000.626;139000.956;139069.957;139069.957;139069.957;139069.957;139069.957;139069.957;139069.957;139069.957;139073.332;139073.688;139073.688;139073.688;139083.822
LXVNS,1,750,10,14,6030,139065.93810633334,140457.3736973483,1391.435591014946,True,369.27180814687085,2.724885251000046,197.285 37.536;411.245 495.817;36.576 584.504;-593.518 -410.795;-749.903 6.131;609.559 -247.823;24.704 -330.742;-154.017 153.747;194.186 -724.342;-360.933 459.603,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;137484.594;137484.594;137484.594;137484.594;137490.516;137490.516;137532.072;137532.072;137593.156;137593.156;137593.156;137593.156;137593.855;137593.855;137625.530;137900.927;137900.927;138043.552;138043.552;138043.552;138043.552;138058.411;138078.715;138083.976;138134.870;138134.870;138134.870;138134.870;138135.480;138135.985;138136.133;138145.869;138145.916;138147.867;138148.134;138148.134;138148.646;138149.128;138149.665;138149.667;138150.635;138150.635;138151.933;138151.933;138153.494;138153.494;138154.223;138154.223;138154.223;138154.282;138154.282;138154.301;138154.345;138154.345;138154.345;138154.352;138154.357;138154.357;138154.422;138154.422;138154.422;138154.424;138154.439;138154.439;138154.441;138154.441;138154.441;138154.441;138154.441;138154.441;138154.441;138154.441;138154.441;138154.441;138154.441;138154.441;138154.441;138154.441;138154.441;138154.441;138154.441;138154.441;138154.441;138154.441;138154.441;138181.948;138181.948;138204.766;138204.766;138204.766;138204.766;138204.766;138204.766;138204.766;138206.422;138239.747;138239.747;138239.747;138239.747;138239.747;138239.747;138315.143;138315.143;138315.143;138315.143;138321.757;138336.257;138606.091;138617.622;138617.622;138620.332;138620.332;138620.332;138620.332;138620.332;138620.332;138620.332;138620.332;138620.332;138620.332;138620.332;138620.332;138620.332;138620.332;138738.572;138738.572;138738.572;138738.572;138738.572;138738.572;138738.572;138745.117;138745.117;138745.117;138758.484;138758.484;138758.484;138758.484;138758.484;138758.484;138758.484;138758.484;138758.484;138758.484;138758.484;138758.484;138758.484;138758.484;138758.484;138758.484;138758.484;138758.484;138758.484;138785.797;138785.797;138802.779;138802.779;138802.779;138808.812;138808.855;138808.855;139010.906;139010.996;139010.996;139010.996;139065.938
LXVNS,1,750,10,15,6030,137998.4799613719,140457.3736973483,2458.893735976395,True,311.92695263217956,2.6660885349999717,12.495 -474.944;281.660 -245.584;-311.975 272.218;-209.583 -22.425;480.402 56.257;-247.334 -691.067;-506.477 -381.452;-687.038 221.486;651.259 -307.562;595.219 407.197,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;135499.349;135499.349;135499.349;135499.349;135499.349;135499.349;135499.349;135499.349;135499.349;135499.349;135499.349;135499.349;135499.349;135499.349;135499.349;135499.349;135663.387;135663.387;137183.030;137183.030;137183.030;137183.030;137183.030;137183.030;137183.030;137183.030;137543.512;137543.512;137543.512;137543.512;137543.512;137543.512;137543.512;137551.893;137607.325;137607.325;137607.325;137644.031;137644.031;137654.396;137654.396;137654.396;137655.774;137660.485;137660.485;137662.272;137662.272;137664.701;137667.265;137667.265;137667.265;137668.034;137668.034;137668.519;137672.574;137672.574;137673.546;137673.546;137673.546;137673.621;137673.621;137673.702;137674.630;137674.630;137674.630;137674.643;137675.186;137675.186;137675.186;137675.191;137675.770;137675.770;137675.770;137675.772;137675.980;137675.980;137675.980;137675.981;137675.981;137675.981;137675.981;137675.981;137675.981;137675.981;137675.981;137675.981;137675.981;137675.981;137675.981;137675.981;137675.981;137675.981;137675.981;137675.981;137675.981;137675.981;137675.981;137675.981;137675.981;137675.981;137675.981;137675.981;137751.106;137751.106;137751.106;137752.538;137787.851;137787.851;137787.851;137787.851;137787.851;137787.851;137831.102;137831.102;137831.102;137831.102;137831.102;137831.102;137831.102;137831.102;137850.557;137850.557;137850.557;137857.040;137862.365;137924.602;137992.055;137992.055;137992.055;137992.055;137992.055;137992.055;137992.055;137992.055;137992.055;137992.272;137994.465;137994.465;137994.465;137994.465;137994.465;137994.465;137994.465;137994.465;137994.465;137994.465;137994.465;137994.465;137994.465;137998.480;137998.480;137998.480;137998.480;137998.480;137998.480;137998.480;137998.480;137998.480;137998.480;137998.480;137998.480;137998.480;137998.480;137998.480;137998.480;137998.480;137998.480;137998.480;137998.480;137998.480;137998.480;137998.480;137998.480;137998.480;137998.480;137998.480;137998.480;137998.480
LXVNS,1,750,10,16,6030,138755.46065303186,140457.3736973483,1701.9130443164322,True,334.55461272630225,2.7959071640000275,-304.276 -113.412;122.420 -713.570;724.124 147.935;-304.318 583.216;-174.756 241.395;457.905 -592.056;-503.282 178.166;-719.387 -148.821;280.249 684.788;-177.523 -515.758,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;136761.363;136761.363;136801.040;136801.040;136801.040;136801.040;136801.040;136801.040;136801.040;137648.172;137648.240;137803.898;137803.898;137879.218;137885.191;137885.191;137885.191;137924.708;137924.708;137959.774;137999.042;138012.448;138012.448;138013.350;138013.474;138015.641;138022.875;138022.875;138024.533;138024.533;138026.379;138026.379;138032.863;138032.863;138032.863;138033.192;138033.192;138033.356;138033.356;138033.500;138033.871;138033.871;138033.871;138033.918;138034.241;138034.241;138034.282;138034.282;138034.492;138034.492;138034.492;138034.500;138034.500;138034.502;138034.654;138034.654;138034.721;138034.721;138034.721;138034.722;138034.722;138034.722;138034.722;138096.190;138100.580;138100.580;138100.580;138100.580;138182.102;138184.502;138184.502;138184.502;138219.088;138219.088;138219.088;138521.954;138521.954;138521.954;138521.954;138521.954;138521.954;138521.954;138521.954;138521.954;138521.954;138527.192;138532.500;138567.329;138567.329;138567.329;138567.329;138567.329;138567.329;138567.329;138567.329;138567.329;138567.329;138567.329;138619.933;138620.016;138620.016;138620.016;138620.016;138620.016;138620.016;138620.016;138622.428;138622.428;138622.428;138622.428;138622.428;138622.428;138624.964;138624.964;138624.964;138624.964;138624.964;138624.964;138624.964;138624.964;138624.964;138624.964;138624.964;138624.964;138625.497;138625.497;138625.497;138625.497;138625.497;138625.497;138625.497;138625.497;138625.497;138625.497;138625.497;138625.497;138625.497;138625.497;138659.564;138660.138;138660.138;138662.404;138662.404;138662.404;138662.404;138662.404;138662.404;138662.404;138662.404;138662.404;138662.404;138662.404;138753.986;138753.986;138753.986;138753.986;138753.986;138753.986;138753.986;138755.461
LXVNS,1,750,10,17,6030,137788.82471600652,140457.3736973483,2668.548981341766,True,308.9180249545483,2.6630981309999697,620.033 -163.181;-665.206 -322.280;515.737 136.496;48.694 275.754;-242.282 172.009;59.497 -726.464;-581.923 183.174;-213.282 537.075;-243.822 -541.994;82.745 740.435,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;133926.801;134608.749;134608.749;134644.221;134644.221;134644.221;135074.262;135082.348;135170.872;135749.106;135749.106;135749.106;135811.826;135811.826;135852.202;135852.202;135852.202;135857.415;135857.415;135894.664;135894.664;135897.175;135899.209;135904.015;135904.015;135907.599;135907.599;135912.209;135912.209;135913.197;135913.197;135918.464;135918.464;135923.469;135923.469;135928.316;135928.316;135929.030;135929.030;135929.030;135929.123;135929.198;135929.198;135929.920;135929.920;135929.920;135929.936;135929.936;135929.948;135930.069;135930.069;135930.069;135930.071;135930.071;135930.073;135930.128;135930.128;136815.408;136815.408;136815.408;136815.408;136825.549;136825.549;136825.549;136825.549;136825.549;136825.549;136825.549;136825.549;136825.549;136825.549;136825.549;137316.270;137318.226;137626.948;137626.948;137626.948;137626.948;137626.948;137626.948;137626.948;137626.948;137626.948;137626.948;137626.948;137654.891;137654.891;137654.891;137654.891;137654.891;137654.891;137654.891;137654.891;137654.891;137654.891;137654.891;137654.891;137654.891;137654.891;137654.891;137654.891;137654.891;137654.891;137654.891;137654.891;137654.891;137654.891;137662.251;137664.439;137664.439;137664.439;137664.439;137664.439;137664.439;137664.439;137664.439;137664.439;137664.439;137664.439;137664.439;137664.439;137664.439;137664.439;137664.439;137664.439;137664.439;137664.439;137664.439;137664.439;137664.439;137664.439;137664.439;137664.439;137664.439;137664.439;137664.439;137664.439;137664.439;137664.439;137664.439;137788.825;137788.825;137788.825;137788.825;137788.825;137788.825;137788.825;137788.825;137788.825;137788.825;137788.825;137788.825;137788.825;137788.825;137788.825;137788.825;137788.825
LXVNS,1,750,10,18,6030,139013.7070615295,140457.3736973483,1443.6666358187795,True,317.818886740453,2.6660450059999903,337.448 320.813;157.760 644.344;25.159 261.784;-174.802 -141.293;714.852 151.855;328.991 -519.678;587.955 -230.007;39.088 -724.992;-422.935 -359.753;-414.255 503.316,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;131414.828;131414.828;132257.423;132257.423;132257.423;132257.423;132257.423;132257.423;132257.423;132257.423;132257.423;132257.423;132257.423;134122.045;134692.214;135662.599;135662.599;135662.599;135662.599;135781.542;136125.939;136125.939;136125.939;136349.959;136433.581;136535.370;136549.048;136567.324;136601.528;136620.641;136627.116;136654.199;136660.174;136670.963;136677.879;136677.879;136678.280;136680.233;136682.712;136682.712;136682.764;136684.091;136686.256;136686.256;136696.024;136696.024;136696.024;136696.420;136698.846;136698.846;136704.249;136704.249;136704.472;136704.472;136704.472;136704.528;136704.528;136704.559;136704.559;136704.575;136704.575;136704.582;136704.589;136704.589;136704.652;136704.652;136704.652;136704.653;136704.653;136704.654;136704.654;136704.654;136704.654;136704.654;136704.654;136704.654;136739.858;137023.813;137023.813;137023.813;137023.813;137023.813;137023.813;137023.813;137025.751;137025.751;137025.751;137338.851;137338.851;137338.851;137338.851;137338.851;137338.851;137732.392;138250.972;138250.972;138254.895;138255.883;138255.883;138255.883;138436.597;138437.524;138439.380;138439.380;138841.169;138841.169;138841.169;138841.169;138841.169;138918.601;138918.601;138918.601;138918.601;138918.817;138921.206;138921.206;138921.206;138921.206;138921.206;138921.206;138921.206;138921.206;138921.206;138921.206;138946.214;138946.214;138946.214;138946.214;138946.214;138948.767;138948.767;138948.767;138948.767;138948.767;138948.767;138948.767;138954.366;138954.366;138954.366;138954.366;138954.366;138954.366;138954.366;138954.366;138954.366;138954.366;138968.089;138968.089;138968.089;138968.089;138968.089;138968.089;138968.089;138968.090;138968.090;138980.594;139013.707;139013.707;139013.707;139013.707;139013.707;139013.707;139013.707;139013.707;139013.707;139013.707;139013.707;139013.707;139013.707;139013.707
LXVNS,1,750,10,19,6030,138759.62024380622,140457.3736973483,1697.753453542071,True,331.8119790064924,2.6668270850000226,-244.798 -152.621;437.849 518.563;91.425 687.545;336.669 -36.780;178.054 -520.328;-61.124 217.463;-593.570 -457.805;-70.378 -740.285;672.940 -272.454;-401.340 195.241,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;132719.189;132719.189;132719.189;132719.189;134745.376;134745.376;134745.376;134745.376;134745.376;134745.376;134760.846;134841.326;135565.048;135570.848;135581.233;135756.724;135756.724;135782.844;135782.844;135782.844;135782.844;135803.951;135808.396;135854.140;135873.363;135873.363;135873.363;135898.037;135898.037;135902.240;135902.240;135904.535;135906.814;135906.968;135907.414;135908.346;135909.101;135909.101;135909.101;135909.471;135912.381;135912.381;135913.125;135913.125;135913.150;135913.216;135913.216;135913.261;135913.262;135913.283;135913.384;135913.384;135913.805;135913.805;135913.835;135913.835;135913.841;135913.841;135913.841;135913.842;135913.897;135913.897;136949.320;136994.178;137130.790;137130.790;137130.790;137130.790;137130.790;137130.790;137935.719;137938.554;137938.554;137938.554;137938.554;137938.554;137938.554;137938.554;137938.554;137938.554;137938.554;137938.554;137938.554;137938.554;137938.554;137938.554;137956.517;137956.517;138299.268;138301.628;138324.570;138331.152;138331.152;138331.152;138353.843;138353.843;138397.881;138397.881;138422.484;138428.536;138428.536;138428.536;138428.536;138428.536;138434.777;138434.777;138434.777;138434.777;138434.777;138434.777;138434.777;138479.969;138479.969;138479.969;138479.969;138479.969;138479.969;138479.969;138479.969;138479.969;138479.969;138479.969;138479.969;138479.969;138479.969;138479.969;138479.969;138479.969;138479.969;138479.969;138479.969;138479.969;138479.969;138479.969;138479.969;138479.969;138479.969;138479.969;138479.969;138479.969;138479.969;138479.969;138479.969;138479.969;138479.969;138479.969;138479.969;138715.922;138715.922;138715.922;138715.922;138715.922;138715.922;138715.922;138715.922;138715.922;138715.922;138724.543;138724.543;138724.543;138724.543;138759.620
LXVNS,1,750,10,20,6030,137447.54962851867,140457.3736973483,3009.824068829621,True,308.628314713926,2.6730221120000124,269.567 -649.945;-237.806 41.820;-215.869 399.019;-516.673 -90.409;592.733 -243.243;370.940 583.696;57.221 -299.002;-510.034 541.448;48.899 580.460;349.375 255.229,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;133553.160;133553.160;133553.160;133553.160;133827.737;134413.312;134413.312;134422.862;134520.161;134548.429;134548.429;134828.819;134882.772;134882.772;135001.132;135001.132;135001.132;135015.233;135016.825;135018.836;135024.113;135027.936;135051.695;135051.695;135051.695;135057.920;135084.636;135084.636;135096.485;135096.485;135097.552;135097.552;135099.473;135099.473;135099.473;135100.002;135102.382;135102.382;135103.205;135103.205;135103.484;135103.484;135104.325;135104.325;135104.675;135104.675;135104.675;135104.688;135104.688;135104.695;135104.695;135104.697;135104.754;135104.754;135104.783;135104.783;135104.783;135682.967;135794.627;135794.627;136390.777;136390.777;136434.719;136437.937;136437.937;136437.937;136471.535;136592.302;136592.302;136592.302;136592.302;136592.302;136921.434;136922.907;136922.907;136922.907;136922.907;136922.907;136922.907;136922.907;136922.907;137002.204;137002.204;137004.134;137006.711;137006.711;137006.711;137006.711;137006.711;137006.711;137006.711;137006.711;137006.711;137006.711;137006.711;137006.711;137006.711;137006.711;137006.711;137067.095;137067.095;137067.095;137067.095;137067.095;137067.095;137067.095;137067.095;137067.095;137067.095;137067.095;137067.095;137318.726;137318.726;137318.726;137318.726;137318.726;137318.726;137334.454;137360.545;137360.545;137360.545;137360.545;137375.511;137375.511;137421.441;137421.441;137421.441;137421.441;137438.970;137439.225;137439.225;137439.225;137439.225;137439.225;137446.514;137447.430;137447.430;137447.430;137447.430;137447.550;137447.550;137447.550;137447.550;137447.550;137447.550;137447.550;137447.550;137447.550;137447.550;137447.550;137447.550;137447.550;137447.550;137447.550;137447.550;137447.550
LXVNS,1,750,10,21,6030,138955.73403288863,140457.3736973483,1501.6396644596534,True,339.38442613844984,2.5900308800000857,-576.988 -359.438;-749.610 21.136;-59.139 -285.458;243.249 -681.947;108.877 215.618;-61.528 586.869;729.182 22.114;572.909 360.165;-215.505 114.523;-369.387 444.024,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;136242.707;136242.707;136242.707;136242.707;136276.421;136276.421;136276.421;136276.421;136276.421;136276.421;136502.846;136502.846;136546.752;136546.752;136546.752;136546.752;136546.752;136546.752;136597.931;136843.543;137010.691;137010.691;137345.812;137345.812;137372.390;137396.526;137616.315;137616.315;137616.315;137616.315;137616.315;137616.315;137616.315;137616.315;137656.369;137656.369;137656.369;137656.369;137656.369;137657.176;137666.559;137719.634;137721.170;137721.170;137721.891;137724.602;137725.526;137729.003;137732.241;137732.241;137732.241;137735.010;137742.454;137742.454;137742.586;137742.874;137750.929;137750.929;137750.929;137751.114;137752.984;137752.984;137756.234;137756.234;137757.846;137757.846;137758.350;137758.350;137759.295;137759.295;137759.295;137759.298;137759.298;137759.301;137759.302;137759.303;137759.323;137759.323;137759.323;137759.323;137759.323;137759.323;137759.323;137759.323;137759.323;137759.323;137759.323;137759.323;137759.323;137833.958;137843.801;137843.801;137843.801;137843.801;137843.801;137843.801;137843.801;138286.383;138286.383;138286.383;138286.383;138402.950;138402.950;138402.950;138446.521;138446.746;138446.746;138500.648;138500.648;138509.900;138510.008;138510.008;138510.008;138510.008;138510.008;138510.008;138510.008;138510.008;138510.008;138510.008;138510.008;138510.008;138510.008;138510.008;138510.008;138540.200;138540.200;138579.479;138579.479;138579.479;138579.479;138579.479;138579.479;138579.479;138579.479;138579.479;138599.308;138601.612;138601.612;138601.612;138601.612;138668.891;138670.459;138670.459;138670.459;138670.459;138670.459;138670.459;138670.459;138670.459;138670.459;138670.459;138670.459;138670.459;138745.603;138745.603;138745.603;138745.603;138745.603;138745.603;138745.603;138745.603;138745.603;138745.603;138745.603;138745.603;138745.603;138945.829;138955.734;138955.734;138955.734;138955.734;138955.734;138955.734;138955.734;138955.734;138955.734;138955.734;138955.734;138955.734
