Experiment,Algorithm,Budget,Calls,Spacing,Dataset,Radius,Turbines,Seed,Objective,Ideal,WakeLoss,Feasible,MinSpacing,Seconds,Coordinates
spacing,SSA,6030,6030,5D,1,750,8,3,110239.75272940728,112365.89895787863,2126.146228471349,True,389.2001212231068,2.4134120229998643,119.7142 274.3241;285.3199 -170.4646;691.6665 289.6866;-160.8398 -605.9696;-271.2943 619.6958;-126.1357 -105.8053;672.7691 -207.3404;288.7782 630.3063
spacing,SSA,6030,6030,5D,1,750,8,4,111374.60704859464,112365.89895787863,991.2919092839875,True,424.38078229372906,2.324319333000176,220.1147 708.4027;-436.5282 153.5170;196.3594 19.5808;645.7505 -49.3530;-153.0717 -256.1896;-432.3502 -608.2578;-702.7952 -176.9387;375.2498 -649.3747
spacing,SSA,6030,6030,5D,1,750,8,5,111490.61453501524,112365.89895787863,875.2844228633912,True,424.096581557709,2.38048457900004,-517.4028 99.7214;78.4679 -235.0428;-659.9507 -355.8831;521.8343 -256.4467;-79.9646 301.0753;731.2986 146.2385;168.1862 644.9925;-187.0017 -673.7371
spacing,SSA,6030,6030,5D,1,750,8,6,110633.20864880898,112365.89895787863,1732.6903090696433,True,385.06313370606597,2.3459656679999625,-349.3074 615.4872;-360.6337 103.6606;152.9890 345.0680;30.2445 -50.5333;-676.2831 324.2032;414.5003 30.3749;-342.4643 -584.5381;584.0614 -422.0344
spacing,SSA,6030,6030,5D,1,750,8,7,111429.00655643885,112365.89895787863,936.892401439778,True,414.477709381644,2.3655923250000797,455.3315 20.5580;-478.8165 212.9440;-534.7451 -369.7798;96.2234 -372.8360;179.7208 590.6050;597.6010 -415.8145;-205.3650 -716.9617;593.4611 411.3418
spacing,SSA,6030,6030,5D,1,750,8,8,111428.03370766065,112365.89895787863,937.8652502179757,True,400.5423293886513,2.320292605000077,-723.6752 -186.3184;306.7003 142.3297;-479.8873 -543.2698;303.4684 -670.5062;-155.4490 332.6598;609.8148 -238.6057;389.3320 613.5404;-321.9521 -31.6352
spacing,SSA,6030,6030,5D,1,750,8,9,111398.07531807455,112365.89895787863,967.8236398040754,True,393.91215656449197,2.366835779999974,-529.9816 448.0206;-154.0583 330.3408;-23.9756 -749.6166;479.9877 -360.5052;-312.3037 -237.9013;713.7332 205.1103;296.5878 281.6246;-9.0602 710.7012
spacing,SSA,6030,6030,5D,1,750,8,10,111047.37972151315,112365.89895787863,1318.5192363654787,True,412.7285666023728,2.3173669660000087,-22.1926 -613.4595;170.7073 119.4555;316.6181 585.1022;-458.3164 -593.6716;570.5231 -7.9762;-145.9689 607.5187;-147.3165 -220.1545;-648.4525 344.4564
spacing,SSA,6030,6030,5D,1,750,8,11,111803.12960212058,112365.89895787863,562.7693557580496,True,401.80017968472674,2.417722974000071,241.2897 -676.3019;492.2408 -196.4611;-573.0205 -349.4954;-731.5209 57.5021;-192.6327 -478.9115;-21.2480 134.4760;680.8831 175.5659;234.3616 450.5938
spacing,SSA,6030,6030,5D,1,750,8,12,111724.9423791009,112365.89895787863,640.9565787777246,True,479.43738947510815,2.4028532090001136,369.2495 623.8907;-131.0278 239.1559;685.4683 -167.3468;375.3987 -649.2773;-646.7128 189.1578;49.7667 -217.0623;-292.9196 690.4332;-445.7868 -281.2703
spacing,SSA,6030,6030,5D,1,750,8,13,110313.01425883074,112365.89895787863,2052.8846990478924,True,401.5599578655533,2.292596063000019,73.0445 -133.9044;-224.1628 186.3276;-187.3259 715.4732;-409.7711 -444.9046;62.6392 -708.1075;241.3948 297.2408;-706.1002 -173.9074;-629.8560 406.0280
spacing,SSA,6030,6030,5D,1,750,8,14,111395.49628475182,112365.89895787863,970.4026731268095,True,408.69512005017333,2.3542526720000296,363.9679 -610.5455;-96.1969 -205.8413;-679.6932 -315.2390;498.9378 -174.0217;32.4618 182.0745;-433.7604 575.3619;-351.0141 -625.3490;496.9407 561.6038
