Algorithm,Turbines,Seed,Calls,AEP,IdealAEP,Feasible,MinSpacing,Seconds,Coordinates,Curve
SSA,16,14,6030,136.58706469213544,149.2632720953485,True,330.7477917518009,5.990499486999397,809.33 -70.17;-76.89 257.15;887.63 -708.30;-528.96 -437.18;237.08 520.22;-665.91 506.86;576.01 641.80;147.29 -142.61;-390.74 26.12;266.03 -471.63;-217.05 560.16;-193.08 -834.83;407.26 -770.70;-218.32 -319.96;-757.30 149.50;416.80 144.04,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;134.9313;134.9313;135.2334;135.2334;135.2334;135.2334;135.2334;135.2334;135.2334;135.3394;135.3394;135.6324;135.6324;135.6324;135.9448;135.9448;135.9448;135.9448;135.9448;135.9448;135.9448;135.9448;135.9448;135.9448;136.0866;136.0866;136.0866;136.0866;136.1733;136.1733;136.1733;136.1733;136.1733;136.1881;136.2458;136.2545;136.3474;136.4344;136.4344;136.4871;136.4961;136.5029;136.5225;136.5225;136.5231;136.5236;136.5268;136.5478;136.5478;136.5823;136.5823;136.5823;136.5823;136.5823;136.5823;136.5823;136.5828;136.5830;136.5830;136.5830;136.5832;136.5837;136.5841;136.5847;136.5850;136.5852;136.5855;136.5857;136.5859;136.5861;136.5862;136.5863;136.5864;136.5865;136.5865;136.5867;136.5867;136.5867;136.5867;136.5868;136.5868;136.5869;136.5869;136.5869;136.5869;136.5870;136.5870;136.5870;136.5870;136.5870;136.5870;136.5870;136.5870;136.5870;136.5870;136.5870;136.5870;136.5871;136.5871;136.5871;136.5871;136.5871;136.5871;136.5871;136.5871;136.5871;136.5871;136.5871
SSA,16,15,6030,137.22653106452717,149.2632720953485,True,323.29321165175895,5.979791186999137,-260.52 -822.01;683.04 -513.80;-494.56 -66.01;-223.56 804.46;446.15 296.48;-397.46 314.00;-674.72 808.41;-872.73 552.85;398.13 770.12;-31.93 38.25;-704.85 -422.83;432.51 -104.11;801.42 208.00;327.26 -569.08;-294.19 -473.17;-823.45 179.91,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;136.1452;136.1452;136.1761;136.1892;136.6929;136.6929;136.6929;136.7247;136.7247;136.7247;136.7247;136.7247;136.7247;136.7247;136.7247;136.7247;136.7247;136.7247;136.7247;136.7247;136.7247;136.7247;136.7247;136.7247;136.7247;136.7688;136.8514;136.8514;136.8514;136.8514;136.8514;136.8514;136.9154;136.9154;136.9652;137.0303;137.0303;137.1413;137.1413;137.1413;137.1525;137.1525;137.1529;137.1529;137.1529;137.1529;137.1529;137.1529;137.1533;137.1835;137.2221;137.2225;137.2231;137.2233;137.2235;137.2239;137.2243;137.2247;137.2250;137.2251;137.2252;137.2255;137.2256;137.2257;137.2257;137.2258;137.2259;137.2260;137.2261;137.2261;137.2262;137.2262;137.2263;137.2263;137.2263;137.2264;137.2264;137.2264;137.2264;137.2264;137.2265;137.2265;137.2265;137.2265;137.2265;137.2265;137.2265;137.2265;137.2265;137.2265;137.2265;137.2265;137.2265;137.2265;137.2265;137.2265;137.2265;137.2265;137.2265;137.2265;137.2265
SSA,16,16,6030,135.54907486514085,149.2632720953485,True,320.6204063441092,6.253750095000214,506.85 -782.67;295.48 -525.35;-386.82 -335.44;-44.06 -331.44;723.78 623.94;605.39 -443.17;341.92 193.94;349.77 -197.35;-721.29 -584.75;867.19 -220.04;-533.28 776.73;-405.48 432.65;624.58 -2.72;-175.50 -821.14;-375.12 82.41;71.12 368.43,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;133.9703;134.5517;134.5517;134.5517;134.8599;134.8599;134.8599;134.8599;134.8599;134.8599;134.8688;134.9964;135.0178;135.0903;135.0903;135.0903;135.2198;135.2762;135.2956;135.3771;135.3993;135.3993;135.4690;135.4690;135.4690;135.4690;135.4690;135.4690;135.4690;135.4697;135.4697;135.4697;135.4710;135.4726;135.4750;135.4756;135.4767;135.5104;135.5107;135.5447;135.5452;135.5452;135.5455;135.5455;135.5458;135.5462;135.5468;135.5470;135.5471;135.5474;135.5476;135.5477;135.5479;135.5481;135.5482;135.5483;135.5485;135.5485;135.5486;135.5486;135.5486;135.5487;135.5488;135.5488;135.5488;135.5489;135.5489;135.5489;135.5489;135.5490;135.5490;135.5490;135.5490;135.5490;135.5490;135.5490;135.5490;135.5490;135.5490;135.5491;135.5491;135.5491;135.5491;135.5491;135.5491;135.5491;135.5491;135.5491;135.5491;135.5491;135.5491
SSA,16,17,6030,135.7497735650351,149.2632720953485,True,324.26816556842476,6.041505515000608,219.81 -820.25;433.56 -351.00;615.04 -714.46;802.33 312.45;14.05 -483.75;-149.60 310.33;517.54 157.39;210.80 302.48;-561.72 757.06;46.19 -150.41;378.91 594.68;-833.93 108.07;94.58 799.99;829.54 -240.34;-292.77 -240.68;-281.88 -656.77,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;135.0096;135.0096;135.0096;135.0096;135.0096;135.0096;135.0096;135.0096;135.0096;135.0096;135.0096;135.0096;135.1564;135.1564;135.1564;135.1865;135.2418;135.5408;135.5408;135.5408;135.5408;135.5408;135.5408;135.5408;135.5408;135.5408;135.5408;135.5408;135.5408;135.5408;135.5408;135.5497;135.5497;135.5497;135.5718;135.5740;135.6866;135.6866;135.6871;135.7127;135.7354;135.7354;135.7354;135.7355;135.7371;135.7393;135.7403;135.7403;135.7413;135.7423;135.7430;135.7439;135.7443;135.7451;135.7456;135.7463;135.7468;135.7472;135.7476;135.7477;135.7479;135.7481;135.7483;135.7486;135.7487;135.7488;135.7489;135.7490;135.7491;135.7493;135.7493;135.7494;135.7495;135.7495;135.7495;135.7496;135.7496;135.7496;135.7496;135.7497;135.7497;135.7497;135.7497;135.7497;135.7497;135.7497;135.7497;135.7497;135.7497;135.7497;135.7498;135.7498;135.7498;135.7498;135.7498;135.7498;135.7498;135.7498;135.7498;135.7498;135.7498;135.7498
SSA,16,18,6030,138.5174565198779,149.2632720953485,True,322.61026098858116,5.894401047000429,-755.52 502.87;204.27 750.50;-719.93 -323.02;-523.71 799.75;862.49 -567.86;715.59 189.73;659.79 512.37;-70.97 -746.32;522.32 804.58;815.29 -167.39;-385.66 -832.33;-128.65 156.85;279.62 -105.26;225.02 334.63;-113.86 -411.26;-933.80 826.60,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;137.3824;137.3824;137.3824;137.3824;137.4322;137.4322;137.7283;137.7283;137.7964;137.7964;137.7964;137.7964;137.7964;137.7964;137.7964;137.7964;138.1792;138.1792;138.1792;138.1792;138.1792;138.2656;138.2656;138.3351;138.3351;138.3660;138.3660;138.3660;138.3660;138.4316;138.4316;138.4316;138.4316;138.4316;138.4316;138.4316;138.4316;138.4316;138.4316;138.4316;138.4402;138.4803;138.4887;138.4896;138.5082;138.5092;138.5101;138.5105;138.5113;138.5113;138.5118;138.5124;138.5129;138.5134;138.5140;138.5143;138.5146;138.5149;138.5153;138.5156;138.5158;138.5159;138.5162;138.5164;138.5165;138.5166;138.5167;138.5168;138.5169;138.5170;138.5171;138.5171;138.5172;138.5172;138.5172;138.5173;138.5173;138.5173;138.5173;138.5174;138.5174;138.5174;138.5174;138.5174;138.5174;138.5174;138.5174;138.5174;138.5174;138.5174;138.5174;138.5174;138.5174;138.5174;138.5174;138.5175;138.5175;138.5175;138.5175;138.5175;138.5175;138.5175
SSA,16,19,6030,137.98961633323057,149.2632720953485,True,332.14781261370825,6.078415441999823,-612.69 -751.43;34.40 101.77;-693.34 407.98;722.33 456.08;-380.59 110.17;416.67 753.70;122.86 -824.41;-778.78 -249.21;305.49 -430.57;-898.38 751.69;899.12 -720.78;717.34 12.82;346.67 216.77;520.36 -744.56;-206.98 -636.49;-498.44 -439.55,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;137.2294;137.2294;137.2294;137.2294;137.2294;137.2294;137.2706;137.2706;137.2706;137.2706;137.2706;137.3308;137.3534;137.3534;137.3534;137.3534;137.3534;137.3534;137.3538;137.4854;137.4928;137.5666;137.5666;137.5666;137.5666;137.5666;137.5666;137.6380;137.6952;137.7362;137.8299;137.8299;137.8321;137.8321;137.8321;137.8356;137.8358;137.8990;137.8990;137.8990;137.8990;137.8996;137.8998;137.8998;137.8998;137.9008;137.9194;137.9799;137.9799;137.9800;137.9808;137.9814;137.9825;137.9833;137.9839;137.9846;137.9850;137.9854;137.9859;137.9862;137.9866;137.9870;137.9872;137.9877;137.9881;137.9882;137.9884;137.9886;137.9887;137.9888;137.9889;137.9890;137.9890;137.9891;137.9892;137.9892;137.9893;137.9893;137.9893;137.9894;137.9894;137.9895;137.9895;137.9895;137.9895;137.9895;137.9895;137.9896;137.9896;137.9896;137.9896;137.9896;137.9896;137.9896;137.9896;137.9896;137.9896;137.9896;137.9896;137.9896;137.9896;137.9896;137.9896;137.9896;137.9896;137.9896;137.9896
SSA,16,20,6030,136.7296645203221,149.2632720953485,True,320.918099131701,5.81293007000022,-648.25 507.92;381.77 -32.56;-202.51 566.23;-819.22 -58.03;415.21 802.35;312.48 -459.94;739.28 805.40;864.22 -190.28;879.42 -624.55;-408.67 817.47;635.56 -415.94;-245.27 -710.25;-578.62 -305.43;-54.03 -80.32;102.81 705.32;462.17 459.16,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;136.0601;136.0601;136.0601;136.0875;136.2938;136.2938;136.4384;136.4384;136.4466;136.4478;136.6038;136.6038;136.6561;136.7254;136.7254;136.7259;136.7259;136.7259;136.7259;136.7259;136.7259;136.7259;136.7259;136.7259;136.7259;136.7259;136.7259;136.7263;136.7268;136.7271;136.7272;136.7272;136.7273;136.7275;136.7280;136.7282;136.7284;136.7285;136.7286;136.7287;136.7289;136.7290;136.7291;136.7292;136.7292;136.7293;136.7294;136.7294;136.7294;136.7295;136.7295;136.7295;136.7295;136.7295;136.7296;136.7296;136.7296;136.7296;136.7296;136.7296;136.7296;136.7296;136.7296;136.7296;136.7296;136.7296;136.7296;136.7297;136.7297;136.7297;136.7297;136.7297;136.7297;136.7297;136.7297;136.7297;136.7297
SSA,16,21,6030,137.06011431087668,149.2632720953485,True,337.478034544078,6.021433756000988,-420.35 -198.08;-229.14 -476.73;671.70 289.32;-765.90 -327.18;-28.30 -774.07;790.84 -474.77;8.23 -19.70;-714.16 804.01;417.68 693.11;364.21 150.27;294.07 -217.21;-448.31 158.69;735.65 -141.70;-514.23 518.85;3.44 781.14;-854.00 360.76,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;135.8875;135.8875;135.8875;135.8875;135.8882;135.9743;136.4229;136.4229;136.4339;136.5167;136.7105;136.7105;136.7117;136.8155;136.8155;136.8155;136.8352;136.8352;136.8352;136.8352;136.8352;136.8352;136.9444;136.9444;136.9444;136.9444;136.9444;136.9444;136.9444;136.9565;136.9565;136.9565;137.0075;137.0075;137.0183;137.0371;137.0371;137.0401;137.0432;137.0432;137.0435;137.0464;137.0464;137.0480;137.0493;137.0502;137.0515;137.0517;137.0526;137.0536;137.0543;137.0550;137.0559;137.0563;137.0570;137.0572;137.0575;137.0579;137.0583;137.0585;137.0588;137.0589;137.0591;137.0592;137.0593;137.0594;137.0595;137.0596;137.0596;137.0597;137.0597;137.0598;137.0598;137.0598;137.0599;137.0599;137.0600;137.0600;137.0600;137.0600;137.0600;137.0600;137.0601;137.0601;137.0601;137.0601;137.0601;137.0601;137.0601;137.0601;137.0601;137.0601;137.0601;137.0601;137.0601;137.0601;137.0601;137.0601;137.0601;137.0601;137.0601
SSA,16,22,6030,136.82781520909145,149.2632720953485,True,321.0241273060758,6.073498294999808,-53.05 -321.76;660.89 447.75;556.33 -688.07;-623.38 -326.53;-433.95 -676.94;745.73 760.66;336.72 422.09;-709.52 511.48;-25.21 197.24;174.20 -93.13;-760.86 -621.79;-83.44 639.30;-398.98 430.10;-102.61 -732.75;-795.44 822.43;-675.34 71.64,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;135.8650;135.8650;136.1747;136.2730;136.2730;136.5348;136.5348;136.5348;136.5348;136.5348;136.5528;136.5528;136.5528;136.7406;136.7406;136.7406;136.7406;136.7406;136.7406;136.7406;136.7785;136.7785;136.7900;136.7900;136.8091;136.8105;136.8111;136.8113;136.8124;136.8124;136.8130;136.8208;136.8213;136.8218;136.8224;136.8232;136.8239;136.8244;136.8248;136.8252;136.8255;136.8258;136.8261;136.8262;136.8265;136.8266;136.8267;136.8269;136.8269;136.8271;136.8271;136.8272;136.8273;136.8274;136.8274;136.8275;136.8276;136.8276;136.8276;136.8276;136.8277;136.8277;136.8277;136.8277;136.8277;136.8278;136.8278;136.8278;136.8278;136.8278;136.8278;136.8278;136.8278;136.8278;136.8278;136.8278;136.8278;136.8278;136.8278;136.8278;136.8278;136.8278;136.8278;136.8278
SSA,16,23,6030,137.27852655710188,149.2632720953485,True,323.50293971014906,6.122386987999562,-533.96 -753.30;752.21 435.89;-802.68 831.94;-9.98 -769.46;-586.03 502.23;-476.65 806.68;-58.83 -437.39;-271.15 347.83;884.14 -352.94;42.87 198.76;-878.71 354.68;705.40 -24.42;-475.70 -335.33;-835.36 -36.12;-114.91 748.74;578.63 -563.13,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;136.3422;136.4526;136.6531;136.7191;136.7191;136.7191;136.8355;136.8798;136.9186;137.1350;137.1350;137.1573;137.1573;137.1573;137.1573;137.1573;137.1573;137.1728;137.1728;137.2599;137.2599;137.2599;137.2620;137.2620;137.2620;137.2620;137.2628;137.2637;137.2670;137.2670;137.2672;137.2686;137.2697;137.2697;137.2708;137.2715;137.2723;137.2728;137.2732;137.2739;137.2744;137.2748;137.2753;137.2758;137.2761;137.2764;137.2767;137.2769;137.2771;137.2773;137.2773;137.2775;137.2776;137.2777;137.2779;137.2780;137.2780;137.2781;137.2782;137.2782;137.2783;137.2783;137.2783;137.2784;137.2784;137.2784;137.2784;137.2784;137.2784;137.2785;137.2785;137.2785;137.2785;137.2785;137.2785;137.2785;137.2785;137.2785;137.2785;137.2785;137.2785;137.2785;137.2785;137.2785;137.2785;137.2785;137.2785;137.2785
SSA,16,24,6030,136.12298081799324,149.2632720953485,True,327.00365772228423,5.865166608999061,308.13 300.04;-340.85 -216.04;78.73 768.35;496.92 -705.21;764.81 186.88;-138.29 -516.52;-364.77 732.08;-611.89 216.88;-738.08 -402.74;587.46 -363.83;899.10 -474.03;350.54 -130.36;35.26 -217.14;625.84 486.72;-257.05 343.43;-699.15 672.23,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;134.5754;135.2795;135.3518;135.4469;135.4469;135.5495;135.5495;135.6037;135.6434;135.7097;135.7957;135.7957;135.8050;135.8583;135.9424;136.0850;136.0850;136.0850;136.0850;136.0850;136.0850;136.0850;136.0850;136.0850;136.0850;136.0850;136.0871;136.0895;136.0931;136.0944;136.0988;136.1004;136.1025;136.1051;136.1072;136.1091;136.1099;136.1113;136.1132;136.1154;136.1157;136.1163;136.1172;136.1177;136.1189;136.1193;136.1196;136.1204;136.1205;136.1209;136.1212;136.1215;136.1216;136.1218;136.1219;136.1220;136.1222;136.1223;136.1225;136.1225;136.1225;136.1226;136.1227;136.1227;136.1227;136.1228;136.1228;136.1228;136.1228;136.1229;136.1229;136.1229;136.1229;136.1229;136.1229;136.1229;136.1229;136.1229;136.1230;136.1230;136.1230;136.1230;136.1230;136.1230;136.1230;136.1230;136.1230;136.1230;136.1230;136.1230;136.1230;136.1230;136.1230
SSA,16,25,6030,136.91396834156845,149.2632720953485,True,324.878116149391,6.233780647999083,590.69 817.57;-856.32 235.34;-442.34 -788.63;-156.00 227.95;-909.14 555.89;430.43 -490.22;287.91 97.73;-625.59 -12.41;122.89 776.45;-249.70 628.27;707.91 483.25;-735.90 833.15;-98.81 -820.72;126.05 -350.89;740.49 -262.92;359.86 548.42,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;136.0633;136.2785;136.2785;136.4077;136.4077;136.5197;136.5910;136.6921;136.7192;136.7320;136.8443;136.8443;136.8443;136.8443;136.8559;136.8559;136.8848;136.8853;136.8871;136.8874;136.9026;136.9037;136.9047;136.9047;136.9066;136.9073;136.9078;136.9085;136.9085;136.9095;136.9099;136.9099;136.9105;136.9109;136.9113;136.9117;136.9120;136.9121;136.9123;136.9125;136.9126;136.9128;136.9129;136.9130;136.9132;136.9133;136.9133;136.9135;136.9135;136.9136;136.9136;136.9136;136.9137;136.9137;136.9138;136.9138;136.9138;136.9139;136.9139;136.9139;136.9139;136.9139;136.9139;136.9139;136.9139;136.9139;136.9139;136.9139;136.9139;136.9140;136.9140;136.9140;136.9140;136.9140;136.9140;136.9140;136.9140;136.9140;136.9140;136.9140;136.9140
SSA,16,26,6030,136.51610521772682,149.2632720953485,True,322.9763325383114,6.310493528999359,87.60 425.62;517.13 502.03;133.01 -366.78;453.04 163.71;-662.87 395.20;523.22 -231.25;-707.47 -339.61;-272.64 754.35;931.06 -826.83;486.84 828.11;756.69 -509.14;56.58 70.81;777.66 152.49;-91.48 -687.70;843.07 -186.43;-601.90 -664.25,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;135.8783;136.0836;136.0836;136.0836;136.0836;136.1863;136.1863;136.1863;136.1863;136.1863;136.1863;136.1863;136.1863;136.2382;136.2582;136.2582;136.2582;136.2582;136.2582;136.2582;136.2582;136.2582;136.2582;136.2762;136.2762;136.3546;136.3546;136.3720;136.3725;136.4347;136.4347;136.4347;136.4347;136.4349;136.4349;136.4382;136.4396;136.4414;136.4442;136.4452;136.4467;136.4476;136.5070;136.5077;136.5086;136.5094;136.5100;136.5104;136.5111;136.5117;136.5122;136.5128;136.5132;136.5134;136.5137;136.5139;136.5142;136.5146;136.5148;136.5150;136.5152;136.5153;136.5154;136.5155;136.5155;136.5156;136.5157;136.5158;136.5158;136.5158;136.5159;136.5159;136.5159;136.5159;136.5160;136.5160;136.5160;136.5160;136.5160;136.5160;136.5161;136.5161;136.5161;136.5161;136.5161;136.5161;136.5161;136.5161;136.5161;136.5161;136.5161;136.5161;136.5161;136.5161;136.5161;136.5161;136.5161;136.5161
SSA,16,27,6030,136.36121819084968,149.2632720953485,True,328.02154015911907,5.954633687000751,-107.94 -468.05;-747.01 -182.29;5.18 315.25;192.09 43.91;-411.95 -67.74;267.77 650.36;-526.77 832.19;-915.34 809.33;720.53 -397.90;407.57 353.62;-699.72 480.04;-102.11 822.53;497.28 -708.60;-557.13 -526.40;703.74 117.85;-329.20 507.90,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;134.6633;135.2147;135.2491;135.2491;135.3769;135.4074;135.4897;135.4897;135.4897;135.4897;135.4897;135.5890;135.5890;135.5890;135.5890;135.6421;135.7400;135.7544;135.8038;135.8038;135.9499;135.9499;136.0078;136.0078;136.0078;136.0369;136.0369;136.0369;136.0727;136.0727;136.1188;136.1549;136.2452;136.2664;136.3096;136.3096;136.3106;136.3251;136.3251;136.3269;136.3282;136.3288;136.3300;136.3325;136.3326;136.3339;136.3495;136.3509;136.3518;136.3531;136.3539;136.3550;136.3554;136.3559;136.3567;136.3572;136.3577;136.3581;136.3585;136.3588;136.3592;136.3595;136.3597;136.3599;136.3601;136.3603;136.3604;136.3605;136.3606;136.3607;136.3608;136.3608;136.3609;136.3609;136.3610;136.3610;136.3611;136.3611;136.3611;136.3611;136.3611;136.3611;136.3611;136.3612;136.3612;136.3612;136.3612;136.3612;136.3612;136.3612;136.3612;136.3612;136.3612;136.3612;136.3612;136.3612;136.3612;136.3612;136.3612;136.3612;136.3612;136.3612
