Algorithm,4,8,10,12,15
DE,2.153649462866679,2.5704941359833215,2.9756934414499936,3.318564246950018,3.572711787544452
LXSSA,1.7789802706555697,2.222438388238892,2.5967757798333424,2.8881582403499846,3.129640535788912
PSO,1.8858123935888873,2.26712856436111,2.6974385889666563,2.9728426086999926,3.1945968319555504
SSA,1.7979314491888823,2.2229370644500035,2.6392071324333415,2.94357473129996,3.1803621880555712
