-973.606,52.465
-641.184,-309.982
493.506,-495.263
-726.485,-673.292
-43.940,-998.542
-355.880,-622.708
-322.776,-309.812
-258.884,524.427
767.218,556.541
850.047,-526.695
-349.936,-936.650
-495.446,868.330
456.352,562.048
183.408,975.102
987.755,-85.725
-269.387,210.422
971.403,227.878
191.365,-430.871
488.793,871.617
386.886,-922.060
660.823,238.794
-929.419,365.393
-959.161,-281.488
-189.737,927.584
