Radius,Turbines,Seed,Algorithm,WakeLoss,EnergyProduction,Runtime,RuntimeSingleRun,Evaluations,ObjectiveCalls,SurrogateInferences,SurrogateTrainPasses,Iterations,GateAdmissionRate,Dataset,Coordinates,Feasible308m
750,8,21,PSO,1397.603319978953,110968.295880021,0.0100068035225073,,3030,3030,0,0,100,0,1,499.34169004607054 -516.8715628415588;-414.6624137797826 530.9934451365989;-136.86634772528677 734.2575942949608;-142.8550043381273 -95.79838226471104;-441.3078081400426 -221.77266999109438;283.2761787234387 -292.48361795841004;84.01367567297072 -644.882790440259;670.0186474802205 -2.8618576874024484,True
750,8,22,PSO,1228.757645226724,111137.1415547733,0.0100068035225073,,3030,3030,0,0,100,0,1,-283.58102461744227 610.6146939609316;-48.98903113770257 -610.4761198687089;-61.865180497441955 355.1100329583375;645.7608831009109 -282.5191001838255;-691.729418975431 -197.62185758659777;-573.6208718143149 174.26844227681033;-343.9298059565066 -236.90337595964672;303.68673646127945 511.85913803604996,True
750,8,23,PSO,2597.706314539537,109768.1928854605,0.0100068035225073,,3030,3030,0,0,100,0,1,-699.8436914961572 -29.24438347569774;-6.692779282649569 326.52896520645504;206.9836297312261 20.194132334688263;463.7141863648773 399.3244638872038;-446.0072588271453 178.77759159781203;15.445380874682197 737.9933218944386;-266.4442655089521 -599.00157353111;23.285401520725284 -345.6449675894109,True
750,8,24,PSO,1312.984682578739,111052.9145174213,0.0100068035225073,,3030,3030,0,0,100,0,1,216.87862613744622 -161.95335308639122;-50.60870665026714 746.9898040012366;-306.22824171666264 458.02952666729277;110.17885843282534 -475.44206093435747;532.9840745106718 244.8667247440869;-635.4504790026265 393.7195362062924;-443.81951976772666 71.54208691345244;276.1569790613087 644.7403488325209,True
750,8,25,PSO,896.4275513551693,111469.4716486448,0.0100068035225073,,3030,3030,0,0,100,0,1,584.6190481794714 -283.39168908100794;433.3510762323478 119.84952863947505;308.94174694193543 503.4288278977699;-469.7392146473692 -200.9464465231005;-665.9369411061313 110.66568165264717;67.3635087326112 709.0910295630223;57.599567267861794 -715.5860789048832;-92.51835758085637 -284.579718433211,True
750,8,26,PSO,2293.968425950632,110071.9307740494,0.0100068035225073,,3030,3030,0,0,100,0,1,412.43281860817416 192.33713931862818;-256.2198697044792 396.7755257874583;90.10664963810427 672.9889306325756;492.32728859154383 564.0689763969567;-540.3323636839403 -504.217512780415;605.3391066306915 -374.9632168223968;205.3951101972511 -576.3571728927391;-485.8804383057908 -31.167239158648346,True
750,8,27,PSO,1441.379938265323,110924.5192617347,0.0100068035225073,,3030,3030,0,0,100,0,1,297.8801775775554 111.6990509922556;-203.6250002188112 195.8693162519786;-708.2249128491742 42.17411257206888;724.2819981121961 -115.2231530869873;-489.7255933311808 -187.5464996365149;-459.0278332376787 390.7237268395886;-217.60545031373118 -418.28803721175075;459.6649290578663 -460.1153127752467,True
750,8,28,PSO,2889.734201032625,109476.1649989674,0.0100068035225073,,3030,3030,0,0,100,0,1,-271.0027964062061 -633.547404347139;362.2860796287702 -511.1144524766946;200.55401925452148 67.57677005761133;-566.2609587072916 473.434855655438;-84.3793739997042 -268.56161481790247;-128.56663288026633 254.7067342267123;-553.2325564217134 -213.02139901974013;409.4096327552654 369.9768732276675,True
750,8,29,PSO,1331.214013547709,111034.6851864523,0.0100068035225073,,3030,3030,0,0,100,0,1,42.48034834491925 129.36276814460695;262.7622626977441 -321.78471839790075;-157.2019929113419 -174.4551550052809;-107.53151979736818 551.6863786493502;-559.1108756717081 -381.08876422537617;739.5617667929067 -12.736620697721378;474.31242387954876 357.09436580775014;-264.4094651299169 -644.6080923165431,True
750,8,30,PSO,1843.579339618314,110522.3198603817,0.0100068035225073,,3030,3030,0,0,100,0,1,-242.84289806165845 -496.115396748885;142.9026642120864 614.0585807282242;77.42771705789174 -701.4708002673357;184.96402265487467 -401.12303573252956;506.60700399671924 354.67824980780887;-487.7257193480988 197.21129393083015;-152.17761554871535 -127.0827159579579;355.79113484920424 -69.82677163248607,True
750,8,1,SSA,3630.400519334085,108735.4986806659,0.0135784833381573,,3030,3030,0,0,100,0,1,148.11073473757781 -68.20298938532382;124.23548200586028 -458.5420030424863;341.3700198324814 653.0483852198594;-228.53619898254036 -710.7164329446412;-585.8378864468473 -29.292606623919713;-205.8423776070089 -378.680789158637;486.83835962849736 -194.01712318946807;-224.90052690886864 109.93318875659622,True
750,8,2,SSA,453.1414091464249,111912.7577908536,0.0135784833381573,,3030,3030,0,0,100,0,1,-519.5759132782724 -443.59260035194717;-727.7645439170608 181.26536754819014;664.5856430429087 345.78512457199054;260.6570895792147 -623.926080524259;-123.17935167479634 496.13260936120133;501.52479025457995 -175.45641510841003;-503.36179764103457 536.0207728898183;-129.22571504508812 -356.6550961753525,True
750,8,3,SSA,1158.02403101782,111207.8751689822,0.0135784833381573,,3030,3030,0,0,100,0,1,233.91065134389387 534.6156670033891;-384.50194686697887 -468.05484851909046;-240.9804169260073 -49.713652235427816;-63.42534436482597 341.08183282623816;496.54361352206735 -522.1619396263118;115.3254539972919 -669.8793412951638;651.4489594876626 -202.2541202810357;-573.3588684277194 102.67989805970832,True
750,8,4,SSA,1484.88228930012,110881.0169106999,0.0135784833381573,,3030,3030,0,0,100,0,1,-281.9419444365245 -523.2006696505553;216.56972215830837 230.74207962361123;-628.3464969947978 -360.5574435057969;-567.1535155235514 490.5516772542424;363.39614746791455 -640.7998132327587;691.9228581036843 123.74272362356447;-261.0500843486066 121.22044473365672;360.88833736011094 632.3066383403741,True
750,8,5,SSA,576.3899221467145,111789.5092778533,0.0135784833381573,,3030,3030,0,0,100,0,1,-83.13349508320833 123.19573441328275;681.0222812354009 126.41511519296418;341.31493548819844 -327.9434111519672;328.73026971379676 623.1750559539844;-609.629184991852 -307.2970149093448;184.56396510149662 -665.0194720871866;-336.8358674410393 655.6964469428814;-317.29151728815964 -677.4858609877615,True
750,8,6,SSA,1271.491718650577,111094.4074813494,0.0135784833381573,,3030,3030,0,0,100,0,1,-55.397092630613294 -527.8997545117562;264.88798197492713 -690.6406908809347;-52.90578836643365 220.89263167136517;525.8936869140229 -456.6151537998671;-602.6947507262573 247.48316535275535;334.7930542263687 -17.905317613592935;-192.85807144946978 -143.62052629607263;-624.1060173482458 -288.3660007155248,True
750,8,7,SSA,796.920155712709,111568.9790442873,0.0135784833381573,,3030,3030,0,0,100,0,1,326.79771387029035 -574.6191659592029;573.1910499279086 -272.5959371703663;-251.94616153526658 -385.8312983559525;-133.3798725548569 -738.0445399450547;-520.2492381509521 287.840722826028;-707.8542941328199 -247.4620115200013;-258.3641596719966 686.1291555841334;338.03201767066696 366.89080005778453,True
750,8,8,SSA,909.3025300559676,111456.596669944,0.0135784833381573,,3030,3030,0,0,100,0,1,489.9911705091174 -331.65481778426226;110.79401312678068 157.6255357148249;-99.22340422401078 -140.61885971619327;-629.2075858748213 -299.08901681193527;-261.3844414469282 195.5939390129019;-372.80727789074314 -528.2580461556573;240.16930463503223 508.3471027918125;697.2117091901374 276.36265572927766,True
750,8,9,SSA,1285.495790207016,111080.403409793,0.0135784833381573,,3030,3030,0,0,100,0,1,30.334073234973452 714.4578548594578;-28.966230829876125 -373.79012166236583;472.49073818760866 435.32652247064493;317.6860380445887 23.799999305918323;-623.5163717992963 416.29181273931323;-178.2894616855432 -60.87860217618773;-304.5145099669552 -610.470176239679;-704.3229602702534 -240.84174691825987,True
750,8,10,SSA,1007.314983499091,111358.5842165009,0.0135784833381573,,3030,3030,0,0,100,0,1,702.5571083603015 216.5830024810355;-343.8790853440697 -650.74091730319;555.2631496596309 -277.2746413946074;-56.02001893543687 -75.92820764989466;285.5738472643517 443.6069505179487;-346.309037394837 288.6897199628168;131.2709256962133 -548.8985489863978;260.89606860366644 -139.77452007257028,True
750,8,11,SSA,606.3659312661475,111759.5332687338,0.0135784833381573,,3030,3030,0,0,100,0,1,-7.714950198600357 123.38733134270701;230.53368725292185 -552.2380625531201;220.64363263581325 617.3790635992802;-508.5407571225712 108.40141121756761;552.0788585942736 -333.888139262925;-354.7510512158158 -332.9360730932061;-152.65653790605768 432.5861518219591;697.9554163298898 167.80186162169775,True
750,8,12,SSA,1129.811897175969,111236.087302824,0.0135784833381573,,3030,3030,0,0,100,0,1,-25.249000212267745 346.50110553220475;367.09965964424225 -23.96462290393436;659.9317619080452 290.67801623837784;232.44737467288581 -674.4946568182945;-540.9406449149606 -214.26515163731466;-238.84801497182266 -460.9013824350434;125.29225515505149 665.7842804245782;-239.4885253791772 683.9031033155518,True
750,8,13,SSA,1438.926113594222,110926.9730864058,0.0135784833381573,,3030,3030,0,0,100,0,1,629.9678571845072 49.70910298670683;-81.03839190109657 -271.209566843737;-290.9216707184997 -578.4698729929679;470.9150071207313 -506.0436677435117;-169.54610787908797 492.6531720898447;164.7249430561044 34.00612265955507;-593.7514299313468 -143.02239997011677;165.13484497030947 -721.5626264900625,True
750,8,14,SSA,499.823077590263,111866.0761224097,0.0135784833381573,,3030,3030,0,0,100,0,1,-558.4901949379171 471.812645024807;494.1354716568789 285.87302378371385;218.90787084381867 665.8994244434011;-337.06749376762855 -98.85941123196376;677.0183008732358 -316.7945041202329;-115.45235516440172 153.02781646418688;-548.8628833986596 -413.56721714169794;223.68659077870623 -303.14507745927637,True
750,8,15,SSA,2027.811436765856,110338.0877632341,0.0135784833381573,,3030,3030,0,0,100,0,1,-475.32574834159266 -80.88474971452906;696.8503027730982 232.40758089404156;633.564403463542 -138.1508715117437;-100.01276870923259 -734.4590831279231;-282.72103317705387 344.6989606829089;-66.97820357750209 -163.99768949288443;385.305530422744 562.8878926810767;263.28463201908494 -104.13388645344834,True
750,8,16,SSA,991.1081485077592,111374.7910514922,0.0135784833381573,,3030,3030,0,0,100,0,1,-218.70274494775927 -447.46862482293375;-576.1990690482016 -379.6906790310925;681.0620390139799 -312.12882775932286;317.4906902688064 -657.699861922396;-203.74359756491592 693.1747265499198;-403.7495726757453 145.63279003433973;-18.741641136262512 6.615488525316219;117.95148757186332 436.6886779855724,True
750,8,17,SSA,774.1645421111753,111591.7346578888,0.0135784833381573,,3030,3030,0,0,100,0,1,321.6005103183396 677.5493355230029;-331.0104348658118 -634.9557085867602;633.6706939674744 114.17721754946888;-323.9549647512415 439.39162200197535;-490.5703930204895 -115.42538877492461;173.20727193131648 357.7299600840936;172.81353531161392 -364.60091204833964;-72.35732988556107 147.51007535613073,True
750,8,18,SSA,743.5147143774084,111622.3844856226,0.0135784833381573,,3030,3030,0,0,100,0,1,-20.025283446343202 67.27579303721161;-647.057026147568 55.939515042324956;649.7842309212558 -127.82509078651626;-211.9929654540016 614.3510964945754;344.5775215629884 638.0102353310662;-414.91984774936316 378.2162326466133;-478.5732438723682 -449.7557923528301;541.341752345426 186.10814547165975,True
750,8,19,SSA,1290.91336989167,111074.9858301083,0.0135784833381573,,3030,3030,0,0,100,0,1,-337.569841805743 -548.0385790522239;171.00659582401872 -1.9931588285810564;49.13183823002188 382.53782941309487;518.6020966043338 -286.0480388270754;62.5357054795209 -691.5301073754565;-159.70365987094425 627.7933393302643;698.1370229759098 -17.035413552368915;520.6549523994169 493.4960684942986,True
750,8,20,SSA,1325.841310655509,111040.0578893445,0.0135784833381573,,3030,3030,0,0,100,0,1,-340.7072179434599 -351.34192636194814;-673.3651816300026 -321.13761743211614;170.27515925383562 265.416628319289;-413.868691682861 495.21682108010737;433.55063252541566 593.5575541766856;-176.73711978296674 22.275390754544556;93.96090367747041 -655.8945968392937;431.5126908638414 -366.79699509433453,True
750,8,21,SSA,1291.131642359062,111074.7675576409,0.0135784833381573,,3030,3030,0,0,100,0,1,494.0934486104795 -510.2432553059023;603.5771116892548 -185.10099922757524;150.28911077360874 -92.7154777105167;699.6114988980419 270.22833691485;123.70954193854057 -621.3599634247628;-115.51488494959283 262.9534698404336;-316.5856806969756 559.9313932302514;-597.6525722566736 -204.561841817668,True
750,8,22,SSA,727.5966548205761,111638.3025451794,0.0135784833381573,,3030,3030,0,0,100,0,1,567.4418648693091 -441.15890461031177;183.21609145956285 -469.7078701879809;165.4130072945756 551.3865573269346;346.9032501808041 -123.99119865182976;-517.8552514484375 489.351840197133;665.6823357629686 342.41975745445666;-111.07968254378704 310.0993116078383;-514.794396452668 -476.5402452110535,True
750,8,23,SSA,489.6782366621919,111876.2209633378,0.0135784833381573,,3030,3030,0,0,100,0,1,-326.4609288911891 389.58888070540826;374.1979982858501 -618.758114724555;-623.7382946488509 -54.61529268937793;558.1044979405603 -341.1506482209439;-324.2653184320776 -607.2245632554486;365.07142518689614 389.59562321259693;-94.61474375329738 -276.74546834209787;748.1521002541826 34.945978087006026,True
750,8,24,SSA,545.7104939433921,111820.1887060566,0.0135784833381573,,3030,3030,0,0,100,0,1,382.14282450012445 -13.61214246824348;-479.5827075304657 470.52013777590014;-483.9047308794031 -462.7883986878642;-296.30439498120467 83.81345074501056;216.8023925385798 -601.571932893789;643.6112121656646 -385.0499271617233;229.48072981510893 327.5594921425735;-91.08242486612922 547.4875637136901,True
750,8,25,SSA,984.0597220082564,111381.8394779917,0.0135784833381573,,3030,3030,0,0,100,0,1,-52.481431004229556 477.21612687199826;602.3964230069997 440.4007720224;227.33350626098903 -548.2295528364895;-553.4088779719232 -108.26218614109371;-213.55459784906213 -404.8711707786517;408.6801360209631 39.38833281116018;600.4780437541805 -406.59262697701723;-429.95993696315907 444.0250930693418,True
750,8,26,SSA,777.6092506287532,111588.2899493712,0.0135784833381573,,3030,3030,0,0,100,0,1,-389.5883181697867 -359.8915990641896;-136.13115062759655 9.08902002949794;275.95631143391444 148.01644875393603;-523.6404191253065 90.74602382752217;47.86379712705228 -676.1757675289969;636.4621891024912 176.0014458546371;55.11467241696921 723.6929341113481;-279.6534465977582 443.4123230646047,True
750,8,27,SSA,1442.035668501936,110923.8635314981,0.0135784833381573,,3030,3030,0,0,100,0,1,-239.6942470374743 -440.4028914075429;-378.4455899348558 -152.11584790949047;627.0392280253254 -391.3849222538452;98.92487965669605 -378.89720500484077;466.4032871286544 164.36295677599347;-602.4138430723431 -421.9025587749211;-667.1986378184638 189.5005872842465;106.45601520296935 539.4058804753153,True
750,8,28,SSA,579.2597121869912,111786.639487813,0.0135784833381573,,3030,3030,0,0,100,0,1,-325.4320324836345 636.2561674678819;180.4068087893865 -46.871520717018655;-550.4376927104641 382.90523630354653;444.6190894117578 -409.61521376487804;-49.72460070212311 404.85537979045813;-329.2527499629785 -148.74693961937786;442.6871599178892 524.6804075589313;607.6455038775354 93.28859847748987,True
750,8,29,SSA,1536.822648582456,110829.0765514175,0.0135784833381573,,3030,3030,0,0,100,0,1,-647.1661446868156 -271.7080415271488;-410.84627559481214 -608.5346680073693;-119.49482393562923 564.4447456427316;381.88171523049573 -194.92633614808307;-229.58710809871144 -188.9770513962661;634.9791477258516 20.520493838268525;335.61521778580556 -670.6878715158088;-66.64429538226501 -639.153834271108,True
750,8,30,SSA,1085.914867601692,111279.9843323983,0.0135784833381573,,3030,3030,0,0,100,0,1,220.35128844515657 687.1554977983197;35.34885860759801 -643.3373091123365;215.80543622818303 -138.7564543097723;690.4013493937614 -82.7188159747771;-380.7497140583394 -353.25287247895494;453.6531037151115 -430.42027343208343;-686.0759674543624 262.66989388256343;38.751572845494486 381.6940184497974,True
1000,8,1,DE,1372.194586640486,110993.7046133595,0.0121556767572959,,3030,3030,0,0,100,0,1,813.0776068106488 116.09999968656311;562.6124116173611 361.0960828383735;-831.5854849394677 -75.07570315936016;-16.850491840870916 393.9988687505733;-565.2363775239983 704.7674726430486;-204.72621829871116 -380.6672506008267;438.10962955196067 -793.663121359331;550.5505467917015 -314.455657746046,True
1000,8,2,DE,888.3812801332533,111477.5179198668,0.0121556767572959,,3030,3030,0,0,100,0,1,479.0520057645084 -73.24068704938969;-179.82397831126934 689.9182650630758;861.6319317528576 -121.40005694863498;316.70390427619213 -335.7640161743267;-216.14464336853194 -642.4403030109174;107.88908453078132 -68.07211235996283;-549.068077780224 -42.73014587497616;-693.3458067432673 -413.3973765217172,True
1000,8,3,DE,971.8773150866472,111394.0218849134,0.0121556767572959,,3030,3030,0,0,100,0,1,-401.0704256428795 -783.9583863516034;833.2785947250867 251.4256546751042;-373.7362435192617 26.431139771405867;32.14890071738205 865.3648544731636;-818.6639971282957 400.5333177900817;311.14078870230026 -836.2267248605069;-682.1802087692521 83.99637507509746;15.214713402128723 -547.2712728158544,True
1000,8,4,DE,1029.713548285523,111336.1856517145,0.0121556767572959,,3030,3030,0,0,100,0,1,358.490982554143 115.67933443297643;-77.88585636006957 -909.5334996098793;-472.3966987474869 773.8770692186656;241.5394712524262 -172.8949628856658;-222.27479951945486 366.9840558030477;-509.5047584689869 -616.896658397038;766.2467574546534 7.986338980333471;-44.66035043151055 654.6965545629357,True
1000,8,5,DE,1042.896435939838,111323.0027640602,0.0121556767572959,,3030,3030,0,0,100,0,1,-681.0276659583094 -159.6327653930479;-304.1451998327533 -514.9051194176582;254.14193436039506 99.54010844679698;961.2752977563772 208.90492137433864;-85.45769629173103 556.2714179534605;433.0552389959686 430.92477486560045;-501.53766596069045 157.43325976395928;-136.03118006745856 -205.17315396018589,True
1000,8,6,DE,862.7781764303363,111503.1210235697,0.0121556767572959,,3030,3030,0,0,100,0,1,809.5751515840906 -38.52005635985745;-914.5206858122497 -223.87694366558614;-189.39176603895197 -324.5308108708835;-353.6016391977521 769.5871924147161;-309.6782194483855 -712.1155601062476;91.69861019174289 394.831002934651;410.1968802945663 232.60014893887106;-657.2636911156762 379.2744812553597,True
1000,8,7,DE,994.7413890744064,111371.1578109256,0.0121556767572959,,3030,3030,0,0,100,0,1,39.66017701555464 -457.066102076563;87.05561398689866 575.551993139617;-737.6274166455648 360.5632572446202;780.455970867729 79.70464174825324;229.10886689776663 187.3478307158262;-278.5774186141721 685.7407663245864;490.4387647795037 -280.06279423227676;-305.0634225770902 -242.74078905691826,True
1000,8,8,DE,494.2111534426367,111871.6880465574,0.0121556767572959,,3030,3030,0,0,100,0,1,700.3457557118734 -7.082606645404155;105.42172728672705 893.6889660869942;-327.44998329023224 -577.9971254068176;-588.1506628736472 92.240689358394;-906.2346392474121 377.3282475606616;299.83500838699126 413.2956597376555;866.3640002322719 459.91064427482473;8.915816603005851 -403.7898558842064,True
1000,8,9,DE,1325.212520716174,111040.6866792838,0.0121556767572959,,3030,3030,0,0,100,0,1,682.9771853619122 -429.2214020710752;-484.2494279098287 605.775134900729;-530.1953953335907 132.9981326767439;375.03043730191916 72.91261730805516;319.81290663132717 -755.675450878166;9.929418727274026 245.25942415127068;842.0952532101364 304.2566857809828;-219.45822176043617 -409.04966587288527,True
1000,8,10,DE,1411.517944828272,110954.3812551717,0.0121556767572959,,3030,3030,0,0,100,0,1,204.32438738671433 -331.5697833089162;-742.1197853264232 511.19380467655265;-847.4502733196318 197.22839858633964;-19.62000205368915 -34.20949478190279;272.08871846650845 392.5777309327717;-762.4128298818418 -618.7355274517258;584.5989798478192 26.109100675627303;-343.57148348840303 584.709257163566,True
1000,8,11,DE,832.7258570383274,111533.1733429617,0.0121556767572959,,3030,3030,0,0,100,0,1,-268.04310655052757 -89.66762839559381;527.0878952918376 -110.59123328023668;-750.5557406503522 -527.9543238694911;864.5314127236272 -281.5962189586629;319.8430389565467 -688.4185366254644;330.6786107841628 356.133848829268;-620.5754812609259 488.18309447970535;-119.18781400975129 600.3147156271439,True
1000,8,12,DE,614.8833511251723,111751.0158488748,0.0121556767572959,,3030,3030,0,0,100,0,1,358.58847775046985 -453.428428068022;-38.54241453841371 -552.6342705257002;364.36289194059844 428.8712123927579;-654.5374916480523 374.93540856537595;-925.5792962842932 -47.205103870859375;-321.27547664215587 598.2698734004548;193.49876164843258 82.85425247635527;559.2378961149411 -215.3834128115542,True
1000,8,13,DE,1356.80057715658,111009.0986228434,0.0121556767572959,,3030,3030,0,0,100,0,1,346.7266935241755 -231.44989760550664;-635.7186967528723 362.4855515208111;799.1174181517289 460.0945002369579;615.4111150402025 -772.3309386942965;-334.0339026796775 888.7779562087538;315.6169462850922 745.210125226114;42.95122313122624 -346.8873790262761;-725.488141620589 -436.8606497851772,True
1000,8,14,DE,1006.159333240896,111359.7398667591,0.0121556767572959,,3030,3030,0,0,100,0,1,701.4991449384809 289.78969999121335;-300.0644108689702 -856.3173321493401;-773.8452986687439 94.05554972438318;626.5285305088166 -718.7400967907936;-624.4158869655637 -394.48331338036445;558.8137871146855 645.7437706486116;27.369257103325893 689.0222915923127;876.2307791959855 -27.633022769452054,True
1000,8,15,DE,716.4889561816963,111649.4102438183,0.0121556767572959,,3030,3030,0,0,100,0,1,11.859061054469237 591.0745222293092;-446.5355891718639 -517.2346232880643;33.03475987738943 -870.4516809081995;295.42091092240105 -387.1397869728602;464.3814096609973 411.89844493411596;-724.8260372396724 241.78169042749207;282.6103073736617 835.2280209363141;948.1261542499051 101.99660467129118,True
1000,8,16,DE,937.5460120888748,111428.3531879111,0.0121556767572959,,3030,3030,0,0,100,0,1,473.8931275342036 403.641094778991;-215.23348500120832 460.65708734436976;-514.3845401748489 -745.8066286811653;926.3463928308973 -365.63816015570774;-106.79851915952742 -531.4612356542999;-659.4002271154477 -361.46497256558905;-907.4461840279924 -27.654435220463228;279.18333999427585 807.276336141719,True
1000,8,17,DE,1170.102714989815,111195.7964850102,0.0121556767572959,,3030,3030,0,0,100,0,1,-515.8230469501292 852.2875324813748;340.9691231451978 877.2882264690822;-634.9313636306063 -660.813385000145;412.3896932190405 -884.2038172807859;-521.3673838483352 200.19531940213096;766.2742601887503 447.5463431101332;161.37986699166348 -321.7894717717841;-780.8408353104276 -200.34717988565694,True
1000,8,18,DE,1092.382293806732,111273.5169061933,0.0121556767572959,,3030,3030,0,0,100,0,1,-159.31625959829998 -619.128316333992;183.97285937355235 -120.20102111445522;500.33578410158935 -199.73608770272506;-172.3307092739002 471.234509390855;998.0150002762468 -34.22646579764927;-691.5553972498275 71.59516848866718;26.012411779998814 203.81644879720784;-360.53143014219825 -307.5572537933248,True
1000,8,19,DE,881.2566429549915,111484.642557045,0.0121556767572959,,3030,3030,0,0,100,0,1,462.1646754424054 -57.18931218018301;-533.2431459688341 402.5355709133995;-154.4610437662358 -579.287435536947;522.1165293581732 501.06530687462316;-848.9692414301481 459.20807499735093;-17.58223308431674 -115.89514707411576;161.71819261658936 -630.7615742445636;-343.9046691568724 -149.1560090144422,True
1000,8,20,DE,1282.582903777322,111083.3162962227,0.0121556767572959,,3030,3030,0,0,100,0,1,322.01558388692155 392.8943107372385;967.5395694040303 82.20658694928322;-194.31988532838713 733.73909321357;324.73761187356075 -492.46681969651104;-877.8598450913538 -339.0823796842172;-809.9997057390276 360.3421232062027;-540.2171784680506 -137.84876295153813;-107.93487071640419 -160.5290764617341,True
1000,8,21,DE,821.069012123975,111544.830187876,0.0121556767572959,,3030,3030,0,0,100,0,1,905.9000259577994 252.0243273789744;-77.10016490271747 677.48622046783;-802.6834330037806 -114.79790472165121;-538.2986249613646 613.6500214482294;114.4745779488506 174.9896357077078;-319.4802348480406 112.36701773278821;348.5520446254522 -480.6434942595956;-89.93807559004469 -167.0653986624253,True
1000,8,22,DE,1382.055523678646,110983.8436763214,0.0121556767572959,,3030,3030,0,0,100,0,1,822.4264441326036 381.0612927257995;246.4930010547075 453.92446335803953;-547.4194580380675 -121.0141361430185;-146.23432143563383 -534.193092255999;629.5346664139709 -570.1758404127003;-697.116309047321 161.59265521701576;-23.602107507930043 -50.31319482708673;395.8070962538808 847.9001353931377,True
1000,8,23,DE,1217.540271109101,111148.3589288909,0.0121556767572959,,3030,3030,0,0,100,0,1,-639.9506923976951 -513.710212892663;399.374385579553 -37.8320393468901;-180.27237796261076 851.5080879279301;-845.5717663898145 52.91253072869097;-218.72166089714437 -242.1717780135781;847.2094853965605 30.72219270829919;162.50114412854873 -573.5838589059327;306.2335021634347 858.1650000797977,True
1000,8,24,DE,862.9346638595598,111502.9645361404,0.0121556767572959,,3030,3030,0,0,100,0,1,751.7819657676755 72.90631998567588;888.0453747870905 359.6874447900879;608.6515719592821 496.8398807161703;-311.5026598702721 905.9336605125791;170.86213444225768 768.5165319343466;-631.5098582481709 -313.6728099246702;343.5806086783069 225.54549237675036;-356.22970830487316 -459.204696907355,True
1000,8,25,DE,1035.700767207847,111330.1984327922,0.0121556767572959,,3030,3030,0,0,100,0,1,563.7018996483691 501.5381254667758;-88.42734560328941 -254.88277339000817;645.1016524852221 -629.5289060684648;67.57306934025962 -776.8277851112169;-391.8408409274549 256.4781768189143;239.12764220587246 -377.4857667168528;399.5723836828475 -14.666098292972748;-679.2916868050762 -137.73009816013013,True
1000,8,26,DE,1283.540387477275,111082.3588125227,0.0121556767572959,,3030,3030,0,0,100,0,1,295.37712204215916 -845.6893411221191;89.17759732187977 -414.9173698339953;643.9540475805143 -426.67578880733004;-206.76525461489484 -224.00733187925385;-601.7458827249527 -534.2974369314961;-434.11366484216586 67.07888474479614;153.72994210063263 373.86797990332195;-803.5433893821119 151.05525197505568,True
1000,8,27,DE,1019.953166037114,111345.9460339629,0.0121556767572959,,3030,3030,0,0,100,0,1,-637.0697979142685 495.39466495947033;568.6877218108293 -706.5896597318671;54.21154448799675 -506.3176695942766;285.17376402422036 143.11236344124768;-101.69724607675795 -3.9760518385296564;-371.184403903132 -306.56623622578786;658.6504597579976 149.12619626020125;-707.69783832542 -252.7949332306967,True
1000,8,28,DE,1698.946985803996,110666.952214196,0.0121556767572959,,3030,3030,0,0,100,0,1,236.79448871734425 224.27269746700705;-309.4561209789825 -292.1787594532788;671.878442624653 413.73023412982843;-13.891197621167066 -181.88665809572592;587.9001393706967 -286.86966332797135;-132.88459676139962 880.4649134870533;143.74545393539216 -527.8232154455675;-850.0098472624509 150.93866876494337,True
1000,8,29,DE,930.493851533378,111435.4053484666,0.0121556767572959,,3030,3030,0,0,100,0,1,-673.6784189992162 -52.356552673716635;313.5791949487781 158.96218337712403;731.5278259711033 -80.14653631706682;-841.449902923734 -350.62722698578887;468.61670470185436 -295.01838173129715;97.06877611057229 705.3379712003139;-142.41143821678736 -278.9505060762393;-303.53668608634774 91.05794274980778,True
1000,8,30,DE,426.2749321299052,111939.6242678701,0.0121556767572959,,3030,3030,0,0,100,0,1,69.2790625134876 362.23481108875393;-219.0561411466307 748.0215446460312;-716.6991623683907 426.3912167935613;930.2297685589815 329.35197901264155;512.2658629241054 -773.6242028421661;770.9000435691444 -141.73491841240823;518.1351019353758 273.786143967166;-206.83537501135618 -708.6094471151614,True
1000,8,1,LXSSA,637.6646653048374,111728.2345346952,0.1403845304002364,,6030,6030,0,0,100,0,1,740.6615336467422 238.93790368954163;196.21506070728128 256.4409649402418;11.73519386912117 770.4365373800326;501.5415155606255 -859.2865880701602;916.659542259084 -347.5229338528118;-511.2632039188059 781.0160497982406;-534.93467960056 -550.2387910797408;-106.07808845140764 -245.52777597350348,True
1000,8,2,LXSSA,495.7393716816878,111870.1598283183,0.1403845304002364,,6030,6030,0,0,100,0,1,47.009501692082274 -606.0683154454263;-154.46591242692605 -987.9754537893624;237.1770712531646 494.88240363728085;-769.0975717358968 465.2564629289466;395.4328245608194 -1.1661637044630475;-488.2383990956911 70.56791645672821;939.250295161317 304.3315207368464;702.0221528316972 571.854941593197,True
1000,8,3,LXSSA,512.49236161515,111853.4068383848,0.1403845304002364,,6030,6030,0,0,100,0,1,-826.3095841229365 562.4739424406973;-949.38294806203 -314.1110675567193;203.1175288445394 -525.7478731860989;-496.1357525008285 619.6606151132424;-129.4354607610671 -771.476165359733;847.8946136400701 185.08769792087404;188.24133844752015 455.3571458695111;423.1936392947719 167.11349211892195,True
