Experiment,Algorithm,Budget,Calls,Spacing,Dataset,Radius,Turbines,Seed,Objective,Ideal,WakeLoss,Feasible,MinSpacing,Seconds,Coordinates
crowded,LXSSA,6030,6030,4D,1,500,10,11,134153.94794055977,140457.3736973483,6303.4257567885215,False,306.82630439802483,2.5044000709999636,238.2715 -102.2946;-225.3253 -283.0303;-142.8691 460.9740;358.3859 -386.3680;-138.1856 17.0728;88.1728 247.0113;-402.2186 297.0222;-444.2956 -23.0130;51.2657 -420.7123;400.1055 277.5925
crowded,LXSSA,6030,6030,4D,1,500,10,12,132505.57789551455,140457.3736973483,7951.795801833738,True,310.5424732202365,2.4605061390000174,-330.7830 -226.9767;-28.9669 -485.9287;-186.2083 78.8131;-33.3363 485.0907;316.5226 -374.1986;56.9349 -151.4289;394.9632 299.5522;-353.0146 353.9786;102.1165 196.2206;386.2981 -33.1265
crowded,LXSSA,6030,6030,4D,1,500,10,13,130702.76115316343,140457.3736973483,9754.612544184856,True,308.0001437404792,2.5046843939999235,-460.7835 -118.4968;173.7341 -49.8698;-402.7102 225.5964;184.6240 -460.4286;-91.1340 176.3191;-127.9381 -143.7578;209.9962 271.7224;-106.3949 488.4903;-308.2884 -393.4722;472.2230 -125.8200
crowded,LXSSA,6030,6030,4D,1,500,10,14,132019.60313829524,140457.3736973483,8437.770559053053,True,308.4295115331751,2.589949790999981,207.1806 134.5464;443.2028 -90.8361;-77.8297 476.4532;-346.9662 316.9266;-309.2840 5.0504;230.9609 443.3941;-2.8447 -91.3255;-391.5714 -296.4459;-130.9168 -462.6314;174.4081 -416.1819
crowded,LXSSA,6030,6030,4D,1,500,10,15,131692.57534269616,140457.3736973483,8764.798354652128,True,308.0017099679311,2.571307430000161,-495.0263 -65.8231;441.2101 230.6386;-101.9862 -165.3687;459.0541 -87.5591;-317.7822 -385.1431;168.9151 377.6099;164.3479 12.4830;307.3991 -361.2808;-135.1881 426.4599;-377.3747 224.5247
crowded,LXSSA,6030,6030,4D,1,500,10,16,135443.55252890917,140457.3736973483,5013.8211684391135,True,308.0000590827903,2.6215216739999505,339.6746 323.8417;-482.2982 -46.5375;151.3069 -3.2561;-126.9670 -135.2700;385.7299 -310.2168;-32.4459 -478.3274;-350.5077 -355.5351;-22.9788 479.0453;-271.1691 178.9795;496.4918 17.5829
crowded,LXSSA,6030,6030,4D,1,500,10,17,133810.01863181213,140457.3736973483,6647.355065536161,False,303.0078815045847,2.4808191429999624,365.3502 326.6330;-438.2458 239.1367;-236.5535 -227.4535;-199.7937 426.0976;-79.4658 -492.3199;-496.3647 -63.8272;102.0288 486.4753;329.6688 -373.1622;125.6974 132.9480;95.0233 -173.5269
crowded,LXSSA,6030,6030,4D,1,500,10,18,127780.45205630829,140457.3736973483,12676.921641039997,True,308.016591127872,2.4882013030000962,38.7711 229.1647;-218.6857 439.1076;449.9009 -201.6949;-336.4174 -334.7071;361.6191 103.2083;-473.1183 -0.7311;97.3159 -167.7102;-35.4219 -481.7964;-164.0437 -2.6550;292.0712 405.6467
crowded,LXSSA,6030,6030,4D,1,500,10,19,132970.91956419408,140457.3736973483,7486.454133154213,True,308.09683610740706,2.6013071360000595,-103.5531 482.3601;58.2382 -496.3016;-290.6791 -351.6304;233.1782 -17.7431;-31.8537 -175.3088;-456.7467 202.0283;357.3167 -305.0659;-164.8793 103.3516;202.4252 432.2871;451.0176 214.4850
crowded,LXSSA,6030,6030,4D,1,500,10,20,131758.4856375763,140457.3736973483,8698.888059771998,True,308.00019629056226,2.6033580170001187,-302.3677 395.7714;303.2574 392.4903;-89.7301 -428.4749;-2.2138 489.4167;-417.3303 96.3393;-452.1863 -212.3846;-6.6868 -121.5864;51.9041 180.7896;223.1053 -397.4180;494.6134 18.9956
crowded,LXSSA,6030,6030,4D,1,500,10,21,133308.60254204093,140457.3736973483,7148.7711553073605,False,307.28875901477596,2.5920437319998655,-190.0348 -213.5560;330.4599 443.7807;441.7265 -104.3423;136.5360 -195.8000;-476.8129 145.7404;-92.6880 78.7814;364.6353 -401.8038;-10.0094 450.0014;202.7385 163.7769;-66.6497 -495.7024
crowded,LXSSA,6030,6030,4D,1,500,10,22,130441.25870452165,140457.3736973483,10016.114992826639,False,300.76584167349273,2.734747519999928,463.0224 161.2609;-367.9809 -359.6751;-96.5839 -216.3571;-418.5724 263.1810;34.5657 -498.8014;-439.2613 -59.9681;193.9477 326.8317;473.6519 -146.2791;-117.9172 359.3448;11.1439 64.4539
crowded,LXSSA,6030,6030,4D,1,500,10,23,135267.88896481835,140457.3736973483,5189.484732529934,True,314.5886906274565,2.506763473000092,337.7730 312.5589;34.0711 189.6570;-423.0926 220.5343;-153.9570 -67.7473;-482.2401 -93.5901;-181.9073 443.1136;14.0513 -491.6296;-291.4326 -350.7075;444.7159 7.7301;293.6396 -303.7379
crowded,LXSSA,6030,6030,4D,1,500,10,24,133748.32357848255,140457.3736973483,6709.050118865736,False,303.4458169990452,2.49069021299988,230.0186 36.3277;112.4798 360.1256;-419.4407 255.3367;347.0094 -352.2204;39.2687 -291.8195;408.1772 291.9901;-189.7141 462.6155;-136.7465 -36.6511;-498.6702 -48.6649;-268.1626 -322.3837
crowded,LXSSA,6030,6030,4D,1,500,10,25,129818.3428250802,140457.3736973483,10639.030872268093,True,309.5147824448227,2.6979902860000493,141.0449 477.5416;273.9933 165.2089;438.7886 -207.0747;207.0308 -455.0993;-486.3105 115.9885;-439.3097 -238.7613;-110.3450 -438.9932;111.6986 -155.2821;-184.6876 -62.7868;-159.5524 345.4149
crowded,LXSSA,6030,6030,4D,1,500,10,26,131662.17521439298,140457.3736973483,8795.198482955311,True,310.0406319699999,2.5396199409999554,-285.1349 275.2399;279.3038 -353.7820;416.7125 262.5734;-183.4645 -17.6565;119.4955 -84.8310;-413.8803 -264.7620;-81.3034 -492.8435;39.6429 288.9176;442.2010 -62.2311;-498.0682 43.7970
crowded,LXSSA,6030,6030,4D,1,500,10,27,131133.43124957482,140457.3736973483,9323.942447773472,True,309.94474275380264,2.4939077120000093,234.3107 425.5784;414.8525 -246.0876;-445.4651 225.2659;-160.8506 58.8500;447.4255 127.4054;-97.9496 -273.1220;-418.7918 -264.9490;140.3250 -14.3552;-167.3337 385.3276;167.9982 -456.8294
crowded,LXSSA,6030,6030,4D,1,500,10,28,131091.47009320624,140457.3736973483,9365.903604142048,True,308.0049641100695,2.5102720180000233,-153.3935 -475.7840;-431.4791 -247.5699;-64.1374 -180.9953;83.6148 471.8675;186.4896 -427.0224;216.1393 38.9114;390.0447 307.7435;-434.9758 69.7901;-310.8251 370.1271;-69.3203 165.1662
crowded,LXSSA,6030,6030,4D,1,500,10,29,130241.96111521365,140457.3736973483,10215.412582134639,True,308.0090982506816,2.583542482999974,-123.0377 82.6370;-385.7040 308.4443;-456.2314 2.5607;465.1285 182.3021;196.9181 425.2729;172.1505 -27.8768;-111.5012 448.7384;196.4099 -377.3725;467.9856 -175.4836;-127.7871 -415.4716
crowded,LXSSA,6030,6030,4D,1,500,10,30,132509.45181744962,140457.3736973483,7947.921879898669,True,308.80731671519084,2.5847648370001934,489.0432 100.0859;162.1475 92.3960;-310.4028 -383.4452;176.7289 450.2684;-126.5194 -111.9216;-454.9643 -108.1546;212.1446 -452.7555;-427.8210 215.2357;333.1056 -168.6246;-188.6939 458.9349
crowded,SSA,6030,6030,4D,1,500,10,1,127922.5863345722,140457.3736973483,12534.787362776086,True,308.17226838160275,2.672938945999931,138.8086 480.3407;-172.5018 -377.5476;-36.2372 226.7089;-361.2340 93.1993;-451.9762 -210.1523;-291.8205 403.3188;-40.6905 -90.8109;295.3390 214.4977;281.7332 -413.0695;289.0140 -101.4146
