Experiment,Algorithm,Budget,Calls,Spacing,Dataset,Radius,Turbines,Seed,Objective,Ideal,WakeLoss,Feasible,MinSpacing,Seconds,Coordinates
spacing,LXSSA,6030,6030,5D,1,500,4,24,56044.341237540575,56182.949478939314,138.60824139873876,True,535.2574731410211,1.7152770239999882,173.4494 -16.2443;-64.1743 -495.8646;-50.0694 497.4866;-487.7993 109.7807
spacing,LXSSA,6030,6030,5D,1,500,4,25,56107.66057348483,56182.949478939314,75.28890545448667,True,451.5202666012429,1.9726250149997213,187.3848 -407.6478;413.7004 232.8774;-447.1067 223.8203;-263.8225 -424.4571
spacing,LXSSA,6030,6030,5D,1,500,4,26,56119.619593551826,56182.949478939314,63.32988538748759,True,508.49266029126846,1.909618156000306,472.7179 -96.1079;-464.0695 171.5688;-155.9362 -457.4558;314.2960 387.0766
spacing,LXSSA,6030,6030,5D,1,500,4,27,56091.60311172547,56182.949478939314,91.34636721384595,True,506.7425941626337,1.8952155619999758,-360.8516 -346.1005;483.8953 125.1552;-15.2909 212.3404;166.6513 -470.9102
spacing,LXSSA,6030,6030,5D,1,500,4,28,56070.25815628685,56182.949478939314,112.69132265246299,True,579.0691407748025,1.814508238000144,-137.3426 480.7666;498.5869 -37.5623;117.0752 -486.0919;-376.1633 -46.7613
spacing,LXSSA,6030,6030,5D,1,500,4,29,56075.71406122012,56182.949478939314,107.23541771919554,True,540.1421592023071,1.8166572149998501,472.5991 -138.6596;-356.1741 350.9130;-135.0907 -288.7320;171.3644 466.9159
spacing,LXSSA,6030,6030,5D,1,500,4,30,56075.48993037855,56182.949478939314,107.45954856076423,True,453.7029187178882,1.8987922259998413,-209.0773 449.9064;-499.5354 21.5399;239.9208 384.7376;446.1427 -225.5543
spacing,SSA,6030,6030,5D,1,500,4,1,56102.31764470624,56182.949478939314,80.63183423307055,True,426.49551235335844,2.0288007310000467,-271.9415 395.6919;-264.3892 -424.3799;438.6461 -238.4275;151.7614 444.4189
spacing,SSA,6030,6030,5D,1,500,4,2,56055.15097295969,56182.949478939314,127.7985059796265,True,523.6723102665784,1.8966807789997802,-219.2665 449.3575;308.2200 393.7008;-493.5020 -80.3458;142.7082 -103.1277
spacing,SSA,6030,6030,5D,1,500,4,3,56083.90950492376,56182.949478939314,99.03997401555534,True,524.4527463956243,1.9343810320001467,-456.7648 203.3858;491.8387 -68.2503;190.2770 375.4471;-156.8189 -226.8271
spacing,SSA,6030,6030,5D,1,500,4,4,56080.49048430643,56182.949478939314,102.45899463288515,True,509.6739415118525,1.9027307559999826,-273.4321 211.1790;-415.3684 -278.3326;212.5331 -436.9605;404.3540 294.0938
spacing,SSA,6030,6030,5D,1,500,4,5,56087.84989612429,56182.949478939314,95.09958281502622,True,505.56855788755195,1.8940037100001064,-144.2853 -331.5036;466.6667 -179.5054;-329.6803 361.1208;163.4613 472.5255
spacing,SSA,6030,6030,5D,1,500,4,6,56063.18776762596,56182.949478939314,119.76171131335286,True,505.6839259391087,1.727022265999949,127.4737 317.0690;-378.1096 327.1591;466.5411 -179.8313;-72.8832 -315.4852
spacing,SSA,6030,6030,5D,1,500,4,7,56076.43537156093,56182.949478939314,106.5141073783816,True,555.5952654794174,1.9746150290002333,-473.5823 -160.3738;-189.9623 461.9553;495.7395 65.1320;78.3086 -301.5253
spacing,SSA,6030,6030,5D,1,500,4,8,56056.41032985346,56182.949478939314,126.53914908585284,True,448.71439095209234,1.8773544929999844,-92.6547 477.4757;60.5332 55.7198;-319.8979 -384.2725;367.1191 -339.4459
spacing,SSA,6030,6030,5D,1,500,4,9,56073.60920229124,56182.949478939314,109.34027664807218,True,430.86525277108683,1.8530160010000145,-497.4468 -50.4611;281.2422 413.4039;-67.6062 -20.7641;490.2758 -67.4166
spacing,SSA,6030,6030,5D,1,500,4,10,56081.077252827105,56182.949478939314,101.87222611220932,True,452.66785007997487,1.7916096670001025,-450.1503 195.1653;192.5052 -461.4561;0.4742 238.1275;480.0827 139.7157
spacing,SSA,6030,6030,5D,1,500,4,11,56100.36536816861,56182.949478939314,82.58411077070195,True,621.8560954679634,1.8409489790001317,212.8045 452.4530;-392.4661 309.7908;-217.9803 -312.9592;459.8357 -196.3442
spacing,SSA,6030,6030,5D,1,500,4,12,56095.012430666226,56182.949478939314,87.9370482730883,True,574.2139977243451,1.76931184499972,399.6364 -300.4841;-456.9580 202.9515;211.9117 292.4476;-169.4720 -376.8864
